Id,TagName,Count,ExcerptPostId,WikiPostId,IsModeratorOnly,IsRequired
"216","active-directory","9503","227827","227826","",""
"217","installation","1521","381653","381652","",""
"218","unattended","133","","","",""
"219","deployment","1222","479970","479969","",""
"220","redhat","3034","233476","233475","",""
"227","resources","100","","","",""
"233","ghost","60","841733","841732","",""
"234","wake-on-lan","92","374928","374927","",""
"235","tomato","35","752292","752291","",""
"236","router","1951","238481","238480","",""
"238","synchronization","464","","","",""
"240","finder","11","","","",""
"241","shortcut","46","","","",""
"242","windows-service","417","390799","390798","",""
"244","python","1590","239313","239312","",""
"249","apple","152","374544","374543","",""
"251","configuration","2552","307777","307776","",""
"267","tomcat","2164","223109","223108","",""
"268","glassfish","199","417599","417598","",""
"269","jetty","162","367576","367575","",""
"270","nginx","15042","237112","237111","",""
"271","iscsi","825","232002","232001","",""
"277","smartphone","18","827687","827686","",""
"278","blackberry","101","421241","421240","",""
"279","iphone","164","238993","238992","",""
"280","windows-7","3304","236999","236998","",""
"285","shell","1288","239299","239298","",""
"286","bash","3310","239295","239294","",""
"293","desktop-management","16","","","",""
"295","domain","2566","385955","385954","",""
"296","workgroup","122","568304","568303","",""
"298","desktop","224","","","",""
"300","ssrs","238","667982","667981","",""
"301","tunneling","351","","","",""
"302","nat","1835","241600","241599","",""
"303","video","152","491318","491317","",""
"304","wifi","1234","392863","392862","",""
"310","sql","1251","250163","250162","",""
"313","resolv.conf","132","938569","938568","",""
"314","direct-access","63","304603","304602","",""
"315","printer","236","","","",""
"316","cups","143","366084","366083","",""
"317","lun","88","","","",""
"318","storage-area-network","894","240711","240710","",""
"320","hard-drive","2334","268064","268063","",""
"322","audit","295","778103","778102","",""
"323","failover","757","374329","374328","",""
"326","routing","3364","288372","288371","",""
"327","sophos","44","","","",""
"329","cygwin","247","237607","237606","",""
"335","proxy","3051","239341","239340","",""
"336","netatalk","32","293435","293434","",""
"337","afp","68","962496","962495","",""
"339","nic","590","392865","392864","",""
"340","ip","2619","254217","254216","",""
"343","automated-testing","36","","","",""
"344","windows-xp","1621","237003","237002","",""
"346","drobo","26","","","",""
"348","media","31","","","",""
"350","webfilter","53","955361","955360","",""
"353","internet-explorer-8","80","","","",""
"354","database","1595","249563","249562","",""
"359","route","575","649071","649070","",""
"361","internet","707","378613","378612","",""
"362","internet-explorer","443","237288","237287","",""
"366","intel","290","705962","705961","",""
"368","spam","1336","261805","261804","",""
"370","ntfs","548","242521","242520","",""
"374","cognos","14","","","",""
"376","reporting","121","","","",""
"378","dmz","199","286808","286807","",""
"379","operating-system","187","","","",""
"381","java","1747","251153","251152","",""
"384","nfs","1749","277220","277219","",""
"386","mirror","137","","","",""
"389","web-hosting","925","334161","334160","",""
"392","https","2335","249556","249555","",""
"395","vnc","409","283736","283735","",""
"397","pop3","235","249552","249551","",""
"399","fedora","1072","247684","247683","",""
"400","rsync","1498","233472","233471","",""
"402","drivers","437","396500","396499","",""
"404","mongrel","37","","","",""
"409","cleanup","65","","","",""
"411","usb-flash-drive","110","","","",""
"413","citrix","382","457961","457960","",""
"415","httpd","1375","302731","302730","",""
"416","silent","37","","","",""
"417","mysql-replication","499","373858","373857","",""
"419","ati","3","","","",""
"422","hyper-v","2318","294798","294797","",""
"423","virtual-machines","2566","359687","359686","",""
"424","command-line-interface","1522","254215","254214","",""
"425","scdpm","115","341529","341528","",""
"427","debugging","191","667775","667774","",""
"430","remote","596","723530","723529","",""
"431","presentations","2","","","",""
"432","printing","617","421226","421225","",""
"434","svn","1326","177903","177902","",""
"436","ipmi","284","393391","393390","",""
"437","drac","186","375626","375625","",""
"440","ntp","651","272808","272807","",""
"441","time","465","422292","422291","",""
"443","man-in-the-middle","40","","","",""
"444","iis-6","998","248414","248413","",""
"445","asp.net","1218","250155","250154","",""
"446","iptables","5944","234330","234329","",""
"449","windows-installer","83","421496","421495","",""
"456","rescue-disk","17","","","",""
"457","cable-management","56","375632","375631","",""
"458","rack","197","421811","421810","",""
"462","mappeddrive","194","","","",""
"465","log-files","1045","379449","379448","",""
"466","terminal-server","476","933127","933126","",""
"469","identity-management","48","","","",""
"470","inotify","56","","","",""
"471","cloning","73","502201","502200","",""
"472","bittorrent","40","304660","304659","",""
"473","qos","194","422307","422306","",""
"474","p2p","40","","","",""
"475","ldap","2550","250160","250159","",""
"476","gtk","12","","","",""
"477","xorg","45","","","",""
"479","dropbox","73","","","",""
"480","file-sharing","641","526828","526827","",""
"481","versioning","47","","","",""
"483","modem","137","","","",""
"487","windows-explorer","76","421477","421476","",""
"488","context-menu","7","","","",""
"489","text","52","","","",""
"493","ipv6","1562","238960","238959","",""
"495","openvpn","2948","253120","253119","",""
"499","x86","43","","","",""
"505","tape","200","374522","374521","",""
"511","headless","87","501937","501936","",""
"512","64-bit","345","373817","373816","",""
"515","odbc","165","","","",""
"516","user-management","627","526830","526829","",""
"517","monitors","19","","","",""
"523","iso","118","","","",""
"526","lvm","1363","273271","273270","",""
"529","analysis","59","","","",""
"530","sendmail","1276","249786","249785","",""
"534","greylisting","30","549405","549404","",""
"537",".net","454","235507","235506","",""
"539","migration","1190","307787","307786","",""
"541","realtime","40","","","",""
"545","find","299","374351","374350","",""
"546","grep","311","239307","239306","",""
"549","spam-filter","167","","","",""
"550","development","56","","","",""
"552","attachment","67","","","",""
"553","dell","857","421379","421378","",""
"554","virtualbox","1044","240844","240843","",""
"557","replication","997","381661","381660","",""
"558","time-machine","37","375646","375645","",""
"564","locking","46","","","",""
"566","uac","153","371981","371980","",""
"570","fax","62","","","",""
"573","safe-remove","15","","","",""
"574","bind","2074","277208","277207","",""
"575","wide-area-network","295","374530","374529","",""
"578","jitter","14","","","",""
"581","directory","662","662295","662294","",""
"584","dtrace","25","386705","386704","",""
"587","selinux","624","242657","242656","",""
"589","application-pools","213","","","",""
"590","load-testing","158","357665","357664","",""
"591","scaling","138","","","",""
"593","console","267","","","",""
"594","terminal","406","239315","239314","",""
"595","pdf","87","394674","394673","",""
"597","history","30","","","",""
"598","adhoc-network","15","","","",""
"600","timeout","572","483831","483830","",""
"603","file-server","278","396819","396818","",""
"605","switch","1437","288380","288379","",""
"611","incremental-backup","130","","","",""
"612","service-accounts","73","","","",""
"613","a-record","253","303657","303656","",""
"615","ssd","781","238494","238493","",""
"621","wpa","38","","","",""
"622","networkmanager","127","838713","838712","",""
"623","logging","2700","252250","252249","",""
"625","mount","1104","302726","302725","",""
"627","autorun","13","","","",""
"629","daemon","271","548586","548585","",""
"633","scalability","242","264134","264133","",""
"635","pptp","344","392982","392981","",""
"638","flash-drive","7","","","",""
"641","copy","245","850507","850506","",""
"642","exchange-2003","806","254213","254212","",""
"646","lsb","22","","","",""
"647","clariion","17","","","",""
"648","fibre-channel","178","352919","352918","",""
"652","central-processing-unit","804","379523","379522","",""
"653","vcpu","75","","","",""
"655","lamp","646","240373","240372","",""
"657","bootcamp","13","","","",""
"666","microsoft-office","239","697436","697435","",""
"673","web-server","3142","246192","246191","",""
"674","robots.txt","81","375512","375511","",""
"675","web","518","458138","458137","",""
"677","denial-of-service","168","271465","271464","",""
"678","simpledb","5","","","",""
"682","subnet","817","374302","374301","",""
"683","network-design","108","","","",""
"684","testing","231","","","",""
"691","perfmon","200","257894","257893","",""
"693","gnome","127","422312","422311","",""
"696","bios","300","254360","254359","",""
"697","kickstart","279","265619","265618","",""
"699","centos","10271","177596","177595","",""
"700","risk-management","8","","","",""
"705","mac-osx-server","613","369185","369184","",""
"706","ipsec","940","273304","273303","",""
"707","ipcop","26","","","",""
"708","nix","17","345385","345384","",""
"709","tutorial","20","","","",""
"714","scheduled-task","624","398651","398650","",""
"715","port","1566","379462","379461","",""
"721","opensuse","335","350789","350788","",""
"726","home-drive","6","","","",""
"728","cache","1497","352404","352403","",""
"730","acpi","32","418005","418004","",""
"731","kerberos","1081","265996","265995","",""
"732","authentication","2094","252253","252252","",""
"733","metabase","18","","","",""
"734","performance-monitoring","513","638571","638570","",""
"735","task-manager","64","","","",""
"736","process-explorer","29","","","",""
"737","svchost","24","","","",""
"738","remote-desktop","1490","359695","359694","",""
"742","high-availability","929","178951","176598","",""
"746","robocopy","270","510862","510861","",""
"747","network-share","1414","396823","396822","",""
"748","file-transfer","304","","","",""
"752","web-applications","358","","","",""
"757","moodle","54","299842","299841","",""
"758","irc","57","393395","393394","",""
"760","io","386","661798","661797","",""
"762","firefox","242","373863","373862","",""
"765","root","515","421228","421227","",""
"774","gmail","565","260071","260070","",""
"775","google","418","422692","422691","",""
"778","legacy","57","","","",""
"782","squid","1321","252230","252229","",""
"785","documentation","113","","","",""
"789","content-negotiation","8","","","",""
"791","pppoe","67","","","",""
"792","connection","717","394173","394172","",""
"797","ups","259","374510","374509","",""
"798","electrical-power","417","421232","421231","",""
"800","cp","70","375642","375641","",""
"804","database-administration","288","","","",""
"812","courier","97","375698","375697","",""
"813","saslauthd","102","672215","672214","",""
"816","rename","117","","","",""
"821","samba","1780","277345","277344","",""
"826","multicast","277","374542","374541","",""
"827","dmesg","50","","","",""
"828","w32time","41","295845","295844","",""
"833","varnish","888","240719","240718","",""
"835","reverse-proxy","2799","329835","329834","",""
"839","hardlink","63","342335","342334","",""
"841","junction","11","","","",""
"842","jmeter","56","357659","357658","",""
"843","load-balancing","2543","260683","260682","",""
"851","display","53","","","",""
"857","wine","17","","","",""
"858","openbsd","202","277104","277103","",""
"861","usb","387","374300","374299","",""
"862","floppy","14","","","",""
"863","port-forwarding","1268","281405","281404","",""
"865","dns-hosting","470","377801","377800","",""
"867","hosts","257","757259","757258","",""
"868","multi-platform","10","","","",""
"872","mdadm","767","314012","314011","",""
"873","hostname","598","377022","377021","",""
"880","battery","50","","","",""
"886","plsql","8","","","",""
"887","microsoft-office-2007","51","358057","358056","",""
"888","dotfiles","9","","","",""
"891","google-chrome","236","331158","331157","",""
"892","podcast","8","","","",""
"900","http-proxy","113","","","",""
"901","opensolaris","169","373851","373850","",""
"903","keyboard-layout","11","","","",""
"905","formatting","57","","","",""
"908","activation","80","","","",""
"914","spamassassin","412","277228","277227","",""
"920","ftp","2433","239319","239318","",""
"922","smart","195","374942","374941","",""
"923","zimbra","214","277226","277225","",""
"924","arp","387","393065","393064","",""
"926","group-policy","2995","185842","185841","",""
"929","batch-file","426","271470","271469","",""
"934","rhel4","48","640781","640780","",""
"935","ionice","26","","","",""
"938","ext2","23","","","",""
"940","automated-install","156","","","",""
"941","keyboard","74","","","",""
"945","nagios","1284","232000","231999","",""
"947","rootkit","44","","","",""
"952","runas","47","","","",""
"955","jumboframes","46","","","",""
"956","brute-force-attacks","188","271462","271461","",""
"957","delegation","133","","","",""
"962","adam","26","295847","295846","",""
"963","spellcheck","6","","","",""
"965","systempath","9","","","",""
"968","microsoft-virtual-server","20","668098","668097","",""
"975","time-synchronization","236","","","",""
"976","reset","58","","","",""
"979","emulation","22","","","",""
"982","i386","8","","","",""
"983","spf","756","238290","238289","",""
"984","arp-poisoning","21","","","",""
"985","lsi","237","422358","422357","",""
"990","server-message-block","567","323587","323586","",""
"991","cifs","397","392988","392987","",""
"992","kernel","780","374334","374333","",""
"993","rollback","28","","","",""
"994","grub","320","254353","254352","",""
"995","usage","48","","","",""
"996","metrics","94","379614","379613","",""
"998","hp","1471","364748","364747","",""
"1002","attributes","59","770866","770865","",""
"1006","jail","110","620328","620327","",""
"1007","chroot","401","374512","374511","",""
"1008","sftp","927","287189","287188","",""
"1009","mono","128","332199","332198","",""
"1012","jboss","374","288971","288970","",""
"1013","permgen","9","","","",""
"1014","outofmemoryerror","58","","","",""
"1015","licensing","587","461339","461338","",""
"1018","users","592","374298","374297","",""
"1019","home-directory","144","667916","667915","",""
"1020","defaults","53","","","",""
"1022","nortel","9","","","",""
"1023","sata","390","301695","301694","",""
"1025","exim","1019","271842","271841","",""
"1028","task","30","","","",""
"1031","clickonce","18","","","",""
"1032","asp","85","","","",""
"1033","disk-space-utilization","564","","","",""
"1034","patch","107","","","",""
"1035","ios","304","289612","289611","",""
"1036","imap","574","249554","249553","",""
"1037","dovecot","1495","314014","314013","",""
"1043","transparent-proxy","181","","","",""
"1046","asterisk","577","254004","254003","",""
"1048","pagefile","69","","","",""
"1057","bitlocker","127","360016","360015","",""
"1058","smartcard","57","387718","387717","",""
"1059","dd","191","374777","374776","",""
"1062","mod-proxy","655","422685","422684","",""
"1063","mod-ssl","258","274431","274430","",""
"1064","gateway","558","","","",""
"1066","vb","7","","","",""
"1067","ubuntu-9.04","74","683289","683288","",""
"1069","zsh","61","","","",""
"1070","bashrc","106","351183","351182","",""
"1072","readyboost","3","","","",""
"1074","serial","210","669690","669689","",""
"1076","zero-fill","8","","","",""
"1078","backup-restoration","333","","","",""
"1079","coldfusion","219","245219","245218","",""
"1080","railo","21","","","",""
"1081","openbd","2","","","",""
"1083","voip","449","238990","238989","",""
"1088","ntop","38","","","",""
"1089","rrdtool","97","264126","264125","",""
"1093","dock","3","","","",""
"1097","at","38","","","",""
"1098","signals","34","","","",""
"1100","saas","62","375547","375546","",""
"1101","health","27","","","",""
"1103","webdav","287","372165","372164","",""
"1104","iperf","110","","","",""
"1108","kubuntu","21","499713","499712","",""
"1109","landscape","7","","","",""
"1112","mac-osx","2347","238995","238994","",""
"1113","settings","78","","","",""
"1114","preferences","17","","","",""
"1115","archive","142","","","",""
"1116","format","42","","","",""
"1119","keyboard-shortcuts","14","","","",""
"1121","alias","319","564361","564360","",""
"1122","bsd","101","422346","422345","",""
"1125","utm","13","","","",""
"1126","password-recovery","75","","","",""
"1127","copying","70","","","",""
"1130","hotswap","78","378263","378262","",""
"1132","blacklist","186","655912","655911","",""
"1135","architecture","164","","","",""
"1137","embedded","63","375520","375519","",""
"1139",".net-3.5","42","859967","859966","",""
"1140","version-control","122","","","",""
"1141","vcs","12","","","",""
"1142","vss","186","279358","279357","",""
"1143","mobile-devices","114","669566","669565","",""
"1144","android","186","237440","237439","",""
"1155","xcopy","33","","","",""
"1163","vim","92","237609","237608","",""
"1164","vimrc","15","442092","442091","",""
"1166","slow-connection","134","","","",""
"1167","ecc","79","535829","535828","",""
"1169","sas","484","301697","301696","",""
"1170","regex","636","239309","239308","",""
"1174","dfs","352","341679","341678","",""
"1176","telnet","318","319501","319500","",""
"1188","sudo","833","302739","302738","",""
"1189","swap","325","497185","497184","",""
"1191","malware","318","262301","262300","",""
"1195","gparted","70","","","",""
"1196","com+","19","","","",""
"1205","ping","886","302728","302727","",""
"1208","pci","64","375017","375016","",""
"1209","intranet","149","374553","374552","",""
"1212","navision","11","472420","472419","",""
"1214","syslog","621","302748","302747","",""
"1215","mikrotik","273","395709","395708","",""
"1216","routeros","70","395714","395713","",""
"1217","vhd","191","","","",""
"1219","library","48","","","",""
"1227","trac","125","374388","374387","",""
"1228","maildir","102","293085","293084","",""
"1229","thunderbird","100","235496","235495","",""
"1231","agent","33","","","",""
"1233","sqlanywhere","14","342261","342260","",""
"1234","sap","48","","","",""
"1236","openvz","421","262414","262413","",""
"1237","vlan","1165","251151","251150","",""
"1238","latency","302","374516","374515","",""
"1241","disk-cache","53","938384","938383","",""
"1242","ramdisk","65","375555","375554","",""
"1243","rsa","180","","","",""
"1244","hostkey","15","","","",""
"1251","network-monitoring","457","398657","398656","",""
"1255","rras","287","422694","422693","",""
"1259","dyndns","104","374781","374780","",""
"1260","godaddy","428","334347","334346","",""
"1264","seo","93","422336","422335","",""
"1269","multi-core","129","","","",""
"1278","vb6","17","","","",""
"1279","dll","76","242801","242800","",""
"1280","com","33","335200","335199","",""
"1282","osx-leopard","47","422348","422347","",""
"1284","privacy","65","","","",""
"1285","truecrypt","61","340882","340881","",""
"1286","indexing","89","","","",""
"1294","audio","62","","","",""
"1300","yum","1406","252220","252219","",""
"1301","fingerprint-reader","5","","","",""
"1302","mutt","32","","","",""
"1306","performance-tuning","403","254196","254195","",""
"1310","fuse","105","500218","500217","",""
"1319","gpg","150","296371","296370","",""
"1320","fastcgi","693","300774","300773","",""
"1321","mod-php","55","","","",""
"1325","redundancy","286","399168","399167","",""
"1333","firebird","27","875515","875514","",""
"1335","mouse","30","","","",""
"1338","graphical-user-interface","141","668041","668040","",""
"1339","kde","25","380440","380439","",""
"1341","l2tp","202","393405","393404","",""
"1342","low-memory","36","","","",""
"1343","hyperic","13","364596","364595","",""
"1344","hyperichq","2","364598","364597","",""
"1352","www-data","74","695486","695485","",""
"1354","ssh-tunnel","755","249838","249837","",""
"1355","physical-environment","195","304981","304980","",""
"1357","rpc","125","366867","366866","",""
"1362","diskmanagement","208","","","",""
"1364","colocation","109","422326","422325","",""
"1365","openid","46","499792","499791","",""
"1366","lighttpd","575","260051","260050","",""
"1369","reverse-dns","512","377799","377798","",""
"1370","bsod","112","375510","375509","",""
"1371","stoperror","12","","","",""
"1372","loopback","135","374932","374931","",""
"1373","adapter","60","","","",""
"1374","3g","50","376962","376961","",""
"1375","hamachi","31","","","",""
"1376","symbolic-link","215","","","",""
"1377","putty","435","240863","240862","",""
"1378","wcf","89","","","",""
"1380","profile","91","","","",""
"1381","scraping","24","","","",""
"1383","kill","124","","","",""
"1385","aptitude","147","","","",""
"1387","webmail","87","671358","671357","",""
"1390","xserve","43","","","",""
"1393","bacula","151","471123","471122","",""
"1394","trace","64","","","",""
"1396","easy-install","13","","","",""
"1397","rhel5","379","392861","392860","",""
"1398","rpm","678","252224","252223","",""
"1399","tail","88","375041","375040","",""
"1400","sms","53","422355","422354","",""
"1403","helpdesk","25","661073","661072","",""
"1404","skype","59","501378","501377","",""
"1407","stress","14","","","",""
"1416","autocad","7","","","",""
"1419","ide","17","","","",""
"1420","top","283","237096","237095","",""
"1421","ttl","95","376974","376973","",""
"1423","telephony","68","469450","469449","",""
"1430","opendns","36","761216","761215","",""
"1432","setuid","37","","","",""
"1437","openfire","56","303055","303054","",""
"1438",".htaccess","2621","248716","248715","",""
"1439","corruption","206","","","",""
"1441","httpd.conf","583","422683","422682","",""
"1442","mod-python","35","","","",""
"1443","softphone","19","748376","748375","",""
"1444","sip","271","374548","374547","",""
"1445","pbx","104","237795","237794","",""
"1447","trixbox","26","","","",""
"1449","bluetooth","26","","","",""
"1452","rdiff-backup","65","931929","931928","",""
"1453","sybase","33","456771","456770","",""
"1457","netstat","300","421234","421233","",""
"1459","forensic-analysis","11","","","",""
"1463","ksh","57","352015","352014","",""
"1464","ms-dos","69","271467","271466","",""
"1467","logparser","45","","","",""
"1469","emulator","10","","","",""
"1470","cross-platform","27","","","",""
"1472","screen-resolution","35","","","",""
"1476","roaming","19","","","",""
"1477","netrestore","6","","","",""
"1478","deploystudio","5","","","",""
"1479","mget","6","","","",""
"1480","interference","18","","","",""
"1482","db2","104","372210","372209","",""
"1483","downgrade","39","","","",""
"1484","keys","136","","","",""
"1487","charset","67","859940","859939","",""
"1488","redmine","189","295002","295001","",""
"1492","visualization","20","","","",""
"1493","sun","139","374550","374549","",""
"1494","pae","19","","","",""
"1496","32-bit","78","815266","815265","",""
"1500","icmp","218","249549","249548","",""
"1501","packet-sniffer","95","375050","375049","",""
"1506","tcp","1508","249546","249545","",""
"1510","netapp","191","589144","589143","",""
"1511","tsm","16","420839","420838","",""
"1512","snapshot","427","422298","422297","",""
"1516","radius","334","374382","374381","",""
"1517","draytek","51","","","",""
"1518","vigor","13","","","",""
"1520","stp","52","253008","253007","",""
"1522","lsof","101","833395","833394","",""
"1524","netbios","138","","","",""
"1525","shares","50","","","",""
"1527","contacts","49","","","",""
"1530","oem","17","","","",""
"1537","mstsc","51","360876","360875","",""
"1538","iowait","64","","","",""
"1540","system-building","9","","","",""
"1545","sd-card","14","","","",""
"1546","vbscript","209","348902","348901","",""
"1547","system-center","133","825258","825257","",""
"1548","mom","12","","","",""
"1549","china","35","","","",""
"1550","hp-ux","78","282786","282785","",""
"1552","juniper","257","393061","393060","",""
"1553","screenos","17","","","",""
"1554","netscreen","24","","","",""
"1556","remoting","46","686238","686237","",""
"1564","suid","15","","","",""
"1569","sneakernet","4","","","",""
"1571","amazon-s3","1022","237104","237103","",""
"1574","multiplexing","18","","","",""
"1581","tar","332","237286","237285","",""
"1582","netboot","48","","","",""
"1583","awstats","121","374783","374782","",""
"1585","stats","20","","","",""
"1589","mediawiki","155","385973","385972","",""
"1592","autoit","11","528621","528620","",""
"1596","scp","406","373835","373834","",""
"1597","clone","179","","","",""
"1598","service","956","784590","784589","",""
"1602","10gbethernet","129","426884","426883","",""
"1603","nexus","33","391730","391729","",""
"1613","blackhole","12","","","",""
"1614","mcx","12","","","",""
"1615","acronis","42","","","",""
"1616","trueimage","3","","","",""
"1618","traffic-management","67","","","",""
"1619","udp","487","249544","249543","",""
"1620","bus","8","","","",""
"1626","environment-variables","391","295679","295678","",""
"1628","physical-security","33","","","",""
"1629","hibernate","43","","","",""
"1630","data-recovery","409","647363","647362","",""
"1631","django","976","249067","249066","",""
"1633","deduplication","89","","","",""
"1634","activesync","136","836879","836878","",""
"1637","lotus-notes","96","417648","417647","",""
"1640","google-search-appliance","7","","","",""
"1642","chkdsk","41","","","",""
"1644","make","81","730280","730279","",""
"1645","cname-record","679","396785","396784","",""
"1647","fsck","200","499886","499885","",""
"1649","host","220","","","",""
"1652","smp","35","629244","629243","",""
"1656","mercurial","123","342075","342074","",""
"1661","aix","283","282721","282720","",""
"1664","cals","13","","","",""
"1673","process","727","528624","528623","",""
"1676","opennms","40","929658","929657","",""
"1679","mozilla","12","","","",""
"1682","ruby","497","302744","302743","",""
"1684","gzip","319","374385","374384","",""
"1687","init","119","","","",""
"1688","boot","1015","381669","381668","",""
"1689","sshfs","141","393408","393407","",""
"1692","sla","22","","","",""
"1694","guest","81","497227","497226","",""
"1698","openssl","1436","260037","260036","",""
"1704","file-associations","11","","","",""
"1705","cookies","125","","","",""
"1707","cvs","30","","","",""
"1714","process-priority","22","","","",""
"1716","software-raid","797","374326","374325","",""
"1718","logwatch","82","369793","369792","",""
"1719","gentoo","227","250668","250667","",""
"1722","javascript","171","789669","789668","",""
"1723","sametime","5","","","",""
"1728","surge-protection","21","","","",""
"1729","redirect","2118","307783","307782","",""
"1731","bad-blocks","48","","","",""
"1733","windows-terminal-services","306","629868","629867","",""
"1738","vmstat","39","531594","531593","",""
"1739","asset-management","38","","","",""
"1740","font","34","","","",""
"1742","ghostscript","11","","","",""
"1743","pipe","148","","","",""
"1744","resolution","31","","","",""
"1745","netsh","108","375524","375523","",""
"1749","spanning-tree","52","","","",""
"1750","shmmax","7","","","",""
"1753","xeon","118","374592","374591","",""
"1756","rbac","27","","","",""
"1758","batch","328","396765","396764","",""
"1759","windows-command-prompt","347","669837","669836","",""
"1763","user-settings","27","","","",""
"1764","rxvt","3","","","",""
"1765","webdavfs","5","","","",""
"1766","msdtc","36","343076","343075","",""
"1768","html","191","","","",""
"1769","mime","63","","","",""
"1771","slicehost","29","","","",""
"1772","bladecenter","49","375653","375652","",""
"1773","x11","157","440730","440729","",""
"1774","xubuntu","24","501632","501631","",""
"1776","ssis","79","312398","312397","",""
"1778","jdbc","86","251155","251154","",""
"1779","jrun","18","","","",""
"1780","busybox","68","505490","505489","",""
"1783","ajp","76","","","",""
"1784","mod-proxy-ajp","55","","","",""
"1790","hash","105","","","",""
"1791","mdns","43","","","",""
"1792","bonjour","53","379622","379621","",""
"1795","wiki","90","","","",""
"1797","reiserfs","23","","","",""
