Id,TagName,Count,ExcerptPostId,WikiPostId,IsModeratorOnly,IsRequired
"608","kde","731","318692","318691","",""
"609","window-manager","402","395330","395329","",""
"612","xbox360","160","329636","329635","",""
"613","display","4787","326858","326857","",""
"614","led","142","","","",""
"615","iis","632","329531","329530","",""
"616","web-platform-installer","8","","","",""
"618","quicklaunch","35","","","",""
"619","ps3","77","373112","373111","",""
"621","spyware","153","420670","420669","",""
"622","cygwin","1675","247796","247795","",""
"623","computer-building","666","326088","326087","",""
"627","password-management","318","","","",""
"628","monitoring","483","536772","536771","",""
"629","terminal-services","80","","","",""
"633","osx-leopard","228","183770","183769","",""
"636","disk-utility","249","326641","326640","",""
"637","freebsd","591","256691","256690","",""
"638","bsd","92","393657","393656","",""
"639","opensolaris","42","474156","474155","",""
"645","productivity","197","329690","329689","",""
"650","mime-types","93","1186575","1186574","",""
"652","wine","388","281644","281643","",""
"655","kext","19","","","",""
"658","remapping","218","327627","327626","",""
"659","eject","85","","","",""
"661","powershell","4260","264560","264559","",""
"662","3g","166","372960","372959","",""
"663","routing","2397","418956","418955","",""
"664","home-networking","1505","244744","244743","",""
"665","battery-life","321","466674","466673","",""
"670","language","937","458872","458871","",""
"671","google-chrome-os","299","326230","326229","",""
"672","operating-systems","1469","246303","246302","",""
"674","quark","4","","","",""
"675","p2p","104","408197","408196","",""
"676","privacy-protection","77","","","",""
"678","knowledge-management","5","","","",""
"680","openid","27","246309","246308","",""
"684","calendar.app","86","329544","329543","",""
"689","dvorak","72","548458","548457","",""
"697","fingerprint","134","539071","539070","",""
"698","launcher","64","","","",""
"702","google-chrome","10524","196615","196614","",""
"706","internet-explorer","1689","264554","264553","",""
"709","dd-wrt","886","288834","288833","",""
"711","openwrt","478","354321","354320","",""
"714","power-supply","2522","252900","252899","",""
"716","session","204","","","",""
"727","cleaning","186","537962","537961","",""
"729","freenas","228","317410","317409","",""
"730","openfiler","5","","","",""
"731","windows-home-server","193","255844","255843","",""
"732","billion","7","","","",""
"733","adsl","278","326244","326243","",""
"734","reboot","938","325281","325280","",""
"735","notepad","282","491351","491350","",""
"736","notepad2","11","","","",""
"737","ipod-touch","106","329641","329640","",""
"741","htpc","145","329626","329625","",""
"742","foobar2000","107","454654","454653","",""
"745","media","276","503435","503434","",""
"746","media-player","246","393093","393092","",""
"747","product-rec","25","","","",""
"749","google-calendar","170","454658","454657","",""
"751","text-editing","447","505722","505721","",""
"752","feed","45","860058","860057","",""
"753","attachments","200","1344781","1344780","",""
"756","aggregation","22","","","",""
"758","blogging","70","325890","325889","",""
"761","multiple-monitors","4668","250709","250708","",""
"762","windows-media-center","272","327208","327207","",""
"763","input-device","96","","","",""
"770","screen-capture","198","398060","398059","",""
"775","xml","482","398055","398054","",""
"779","bash","10520","193244","193243","",""
"781",".profile","51","398395","398394","",""
"782","macbook","1428","257027","257026","",""
"784","virtualdub","35","1158444","1158443","",""
"785","mencoder","80","","","",""
"786","ssd","5439","252748","252747","",""
"787","hard-drive","13892","256211","256210","",""
"788","rebuild","31","","","",""
"789","lithium-ion","19","852583","852582","",""
"792","mini-itx","36","","","",""
"794","pci","256","415754","415753","",""
"800","layout","118","","","",""
"801","physical-environment","24","848335","848334","",""
"803","portable","166","393090","393089","",""
"805","installer","276","746909","746908","",""
"809","feeling-lucky","6","","","",""
"811","gtd","17","328693","328692","",""
"812","time-management","41","819234","819233","",""
"813","tethering","153","415820","415819","",""
"816","zonealarm","13","647559","647558","",""
"818","gps","88","624182","624181","",""
"819","typing","90","508267","508266","",""
"820","typing-speed","5","","","",""
"821","livecd","274","326448","326447","",""
"824","keyboard-layout","1219","327620","327619","",""
"826","gentoo","311","266385","266384","",""
"827","upnp","100","328586","328585","",""
"829","64-bit","2282","245299","245298","",""
"831","maintenance","136","","","",""
"833","firebug","77","","","",""
"834","plugins","573","323525","323524","",""
"836","tft","12","","","",""
"839","mythtv","28","","","",""
"841","connection","1239","376075","376074","",""
"843","anti-spyware","32","","","",""
"844","pop3","231","259974","259973","",""
"845","imap","773","259977","259976","",""
"846","charging","271","","","",""
"847","word-processing","56","917848","917847","",""
"848","review","22","","","",""
"849","image-gallery","13","","","",""
"851","intranet","98","504664","504663","",""
"852","lan","1661","320778","320777","",""
"853","zune","48","197212","197211","",""
"854","media-center-extender","23","329681","329680","",""
"856","vga","820","363967","363966","",""
"857","dvi","688","326288","326287","",""
"864","ime","83","471081","471080","",""
"873","adblock","202","329370","329369","",""
"874","advertisements","111","860044","860043","",""
"881","burn-in","22","","","",""
"885","hdvideo","47","387886","387885","",""
"886","xorg","1368","314804","314803","",""
"893","synergy","360","258813","258812","",""
"894","headphones","418","329879","329878","",""
"896","diff","271","321341","321340","",""
"899","kindle","109","284166","284165","",""
"901","contacts","243","400793","400792","",""
"902","calendar","637","660870","660869","",""
"905","webpage","152","1223354","1223353","",""
"909","webmail","59","","","",""
"910","export","441","398125","398124","",""
"914","android","1906","206169","206168","",""
"915","gpu","1577","308903","308902","",""
"918","ergonomics","61","329686","329685","",""
"924","irc","223","282046","282045","",""
"925","irssi","104","413089","413088","",""
"928","sata","1506","313053","313052","",""
"929","vim","3598","242250","242249","",""
"930","vi","241","327511","327510","",""
"935","temperature","672","395465","395464","",""
"938","zsh","1161","248781","248780","",""
"939","shell","3680","195200","195199","",""
"943","twitter","91","262290","262289","",""
"945","aperture","18","329414","329413","",""
"946","bluetooth","1811","321046","321045","",""
"947","printing","2019","321586","321585","",""
"948","bing","49","504185","504184","",""
"950","geolocation","139","716233","716232","",""
"951","thumbnails","238","420110","420109","",""
"952","noise","301","406736","406735","",""
"953","web","534","326989","326988","",""
"954","satellite","28","905251","905250","",""
"955","hdtv","110","281408","281407","",""
"956","touchpad","925","279504","279503","",""
"962","standards","48","1035047","1035046","",""
"963","web-hosting","166","","","",""
"966","mobileme","17","","","",""
"967","google-contacts","42","","","",""
"968","sync","1899","247241","247240","",""
"974","user-experience","39","","","",""
"975","meetings","55","","","",""
"977","facebook","223","361480","361479","",""
"978","surround-sound","87","","","",""
"979","spdif","40","","","",""
"985","greasemonkey","70","329372","329371","",""
"988","efs","123","305920","305919","",""
"989","windows-live","84","","","",""
"992","bittorrent","748","326148","326147","",""
"1000","gateway","368","417356","417355","",""
"1001","powersave","30","","","",""
"1003","drobo","62","394853","394852","",""
"1004","c#","322","245865","245864","",""
"1006","speed","741","327475","327474","",""
"1007","software-rec","1097","198782","198781","",""
"1008","history","559","363405","363404","",""
"1012","tv","561","392895","392894","",""
"1014","ethernet","2193","325084","325083","",""
"1022","power-over-ethernet","60","1015043","1015042","",""
"1036","instant-messaging","137","277410","277409","",""
"1039","home-surveillance","16","","","",""
"1040","keyword","21","","","",""
"1042","bookmarks","747","327618","327617","",""
"1043","favorites","37","1015120","1015119","",""
"1047","low-power","18","","","",""
"1051","aero","203","393670","393669","",""
"1053","creative-commons","6","","","",""
"1054","legal","49","325873","325872","",""
"1055","website","851","326037","326036","",""
"1057","readyboost","93","408062","408061","",""
"1060","symbian","12","","","",""
"1067","google-sync","63","","","",""
"1072","upload","269","320565","320564","",""
"1073","download","1562","320563","320562","",""
"1075","popups","221","860236","860235","",""
"1076","adware","106","","","",""
"1081","notepad++","2475","246306","246305","",""
"1083","case","239","569266","569265","",""
"1087","virus-removal","151","853088","853087","",""
"1088","palm-desktop","7","","","",""
"1089","address-book","106","1239403","1239402","",""
"1090","import","338","398123","398122","",""
"1091","windows-explorer","3565","257016","257015","",""
"1092","focus","107","","","",""
"1094","grep","1015","325090","325089","",""
"1095","aspect-ratio","68","","","",""
"1096","photos","449","326690","326689","",""
"1097","performance-monitor","112","332753","332752","",""
"1102","id3","98","450855","450854","",""
"1105","embedded","218","401442","401441","",""
"1107","cloud-storage","201","466846","466845","",""
"1109","dropbox","933","239816","239815","",""
"1112","network-printer","579","746824","746823","",""
"1121","playlists","119","327011","327010","",""
"1125","compatibility","727","365042","365041","",""
"1130","ahci","152","326255","326254","",""
"1131","ide","238","320896","320895","",""
"1135","dmg-image","92","528948","528947","",""
"1140","collaboration","25","","","",""
"1144","download-manager","190","329522","329521","",""
"1146","vhd","232","415756","415755","",""
"1147","wim","54","396679","396678","",""
"1149","gestures","67","397682","397681","",""
"1152","vimeo","19","1041503","1041502","",""
"1155","rsync","1213","282978","282977","",""
"1156","malware","958","251409","251408","",""
"1157","hosting","209","884380","884379","",""
"1158","spam-prevention","376","247168","247167","",""
"1161","metadata","487","329418","329417","",""
"1164","dvr","58","329474","329473","",""
"1166","sniffing","277","415817","415816","",""
"1167","serial","169","640384","640383","",""
"1179","windows-backup","319","443894","443893","",""
"1181","airport-express","41","401234","401233","",""
"1184","tortoise-svn","197","401584","401583","",""
"1186","bootloader","917","327597","327596","",""
"1187","vorbis","15","","","",""
"1188","documentation","150","408705","408704","",""
"1189","german","17","","","",""
"1192","internet-explorer-8","406","327199","327198","",""
"1193","avi","190","329516","329515","",""
"1196","tcp","785","249099","249098","",""
"1198","check-disk","49","","","",""
"1200","gui","515","249767","249766","",""
"1202","jailbreak","23","464851","464850","",""
"1203","data-recovery","1994","251856","251855","",""
"1211","console","588","503426","503425","",""
"1213","time","517","398116","398115","",""
"1218","open-source","125","287176","287175","",""
"1221","wiki","93","331400","331399","",""
"1223","thinkpad","874","325093","325092","",""
"1225","kill","260","537272","537271","",""
"1231","shortcuts","1112","363954","363953","",""
"1233","gtk","189","327559","327558","",""
"1236","passwords","2102","321584","321583","",""
"1237","administrator","1139","325275","325274","",""
"1238","wmv","69","408231","408230","",""
"1242","recording","264","746918","746917","",""
"1243","appletv","48","647964","647963","",""
"1244","tags","235","861366","861365","",""
"1246","wii","22","255765","255764","",""
"1248","awesomebar","22","","","",""
"1249","profile","55","","","",""
"1250","inkscape","178","431853","431852","",""
"1251","vector-graphics","137","443596","443595","",""
"1252","dell-latitude","365","328550","328549","",""
"1254","authentication","719","329422","329421","",""
"1257","3gp","21","372958","372957","",""
"1259","microsoft-office","2905","256576","256575","",""
"1261","kodi","144","315287","315286","",""
"1262","utorrent","315","385211","385210","",""
"1265","print-to-pdf","132","","","",""
"1271","itunes-store","19","","","",""
"1272","signature","20","","","",""
"1274","regex","1727","307690","307689","",""
"1277","automation","1222","326049","326048","",""
"1281","microsoft-outlook-2007","831","246155","246154","",""
"1291","malware-removal","122","","","",""
"1294","stall","8","","","",""
"1296","provider","14","","","",""
"1297","mini-dv","6","","","",""
"1300","imagemap","5","","","",""
"1303","accessibility","225","328734","328733","",""
"1304","on-screen-keyboard","89","852604","852603","",""
"1307","youtube","689","329520","329519","",""
"1312","package-management","469","746846","746845","",""
"1315","silverlight","90","245874","245873","",""
"1318","clone","666","398053","398052","",""
"1319","migration","410","320782","320781","",""
"1321","splitter","108","","","",""
"1331","remote","753","376090","376089","",""
"1336","version-control","272","341805","341804","",""
"1344","javascript","818","264629","264628","",""
"1345","windows-xp-embedded","44","","","",""
"1346","ramdisk","233","516003","516002","",""
"1348","rsi","10","459742","459741","",""
"1351","picasa","116","420115","420114","",""
"1355","media-server","46","","","",""
"1357","amarok","20","580195","580194","",""
"1358","kubuntu","364","318699","318698","",""
"1363","widescreen","30","","","",""
"1370","task-manager","631","401023","401022","",""
"1371","spare-parts","8","","","",""
"1372","terminology","170","280310","280309","",""
"1375","python","2857","265476","265475","",""
"1377","deduplication","132","466693","466692","",""
"1378","format","559","465779","465778","",""
"1387","yum","478","313819","313818","",""
"1390","expansion-cards","22","","","",""
"1391","file-format","228","429620","429619","",""
"1392","hardware-rec","301","317220","317219","",""
"1393","windows-experience-index","38","","","",""
"1396","network-adapter","982","375202","375201","",""
"1401","directshow","26","","","",""
"1403","sony-vegas","30","1036956","1036955","",""
"1405","mp4","440","247335","247334","",""
"1408","scheduling","61","428280","428279","",""
"1413","virtualization","2077","297718","297717","",""
"1416","file-transfer","1410","363962","363961","",""
"1425","mono","54","355918","355917","",""
"1434","proxy","2462","320815","320814","",""
"1435","priority","107","","","",""
"1436","password-generation","21","","","",""
"1443","ext","39","","","",""
"1444","ufs","11","","","",""
"1453","m-audio","5","","","",""
"1455","compiz","82","","","",""
"1457","rootkit","72","579553","579552","",""
"1472","playback","106","","","",""
"1473","development","113","853474","853473","",""
"1475","smart","402","517822","517821","",""
"1480","replicate","6","","","",""
"1482","pen","42","","","",""
"1483","bamboo","29","","","",""
"1484","image-viewer","48","","","",""
"1485","locale","189","968254","968253","",""
"1486","translation","89","","","",""
"1487","comparison","270","351745","351744","",""
"1489","dynamic-ip","81","523022","523021","",""
"1492","autohotkey","1196","267646","267645","",""
"1497","lightning","56","379750","379749","",""
"1499","jabber","65","272094","272093","",""
"1500","aim","9","","","",""
"1501","spinrite","19","417773","417772","",""
"1502","sd-card","778","285139","285138","",""
"1503","nautilus","158","415759","415758","",""
"1506","alias","322","746887","746886","",""
"1507","windows-live-writer","21","326763","326762","",""
"1513","google-voice","38","362298","362297","",""
"1516","path","1104","327091","327090","",""
"1517","csv","871","318467","318466","",""
"1518","query","150","","","",""
"1521","broadband","154","","","",""
"1523","wps","34","1449044","1449043","",""
"1525","fglrx","24","","","",""
"1526","fullscreen","295","746893","746892","",""
"1527","google-docs","132","322596","322595","",""
"1531","firewire","110","420684","420683","",""
"1533","trash","104","526067","526066","",""
"1535","sp2","25","","","",""
"1539","microsoft-publisher","64","860252","860251","",""
"1540","adobe-reader","407","322415","322414","",""
"1541","ebook","117","329394","329393","",""
"1545","run-dialog","80","837630","837629","",""
"1549","dimensions","32","","","",""
"1553","phone","152","1325073","1325072","",""
"1554","home-theater","29","","","",""
"1557","system-date","6","","","",""
"1562","rack","24","","","",""
"1563","dpi","169","318308","318307","",""
"1565","evolution","69","525337","525336","",""
"1566","media-keys","64","822294","822293","",""
"1567","database","788","326090","326089","",""
"1568","filemaker","25","568146","568145","",""
"1573","windows-server-2008","942","247178","247177","",""
"1574","tuner-card","58","329684","329683","",""
"1576","expose","31","","","",""
"1579","notifications","525","816402","816401","",""
"1587","graphics-card","4826","247477","247476","",""
"1596","filesystems","2914","311731","311730","",""
"1597","yahoo-pipes","6","458611","458610","",""
"1599","truetype","22","","","",""
"1600","opentype","15","","","",""
"1607","paperless","4","","","",""
"1608","scanning","175","326996","326995","",""
"1612","winamp","88","313881","313880","",""
"1613","reloadevery","4","","","",""
"1615","erp","8","","","",""
"1617","reinstall","445","582744","582743","",""
"1619","quickbooks","53","","","",""
"1621","autorun","178","976724","976723","",""
"1622","panorama","18","","","",""
"1625","latex","382","325279","325278","",""
"1627","mythbuntu","5","405714","405713","",""
"1628","dhcp","1486","284139","284138","",""
"1629","static-ip","291","329866","329865","",""
"1630","jumplist","90","348026","348025","",""
"1636","google-gears","9","","","",""
"1638","backlight","125","","","",""
"1641","ip-address","617","328561","328560","",""
"1643","bookmarklet","51","317605","317604","",""
"1645","802.11n","130","973280","973279","",""
"1646","plaintext","68","","","",""
"1647","ddr3","207","280329","280328","",""
"1648","memory-limit","94","450170","450169","",""
"1649","flac","121","415844","415843","",""
"1650","miranda-im","5","649669","649668","",""
"1651","delay","122","","","",""
"1653","ext3","134","746945","746944","",""
"1657","filevault","89","352434","352433","",""
"1659","resolution","1659","323527","323526","",""
"1661","mac-mini","163","266646","266645","",""
"1662","voice","63","","","",""
"1663","airport","138","401229","401228","",""
"1666","agp","14","","","",""
"1668","home-office","6","","","",""
"1669","date","441","567636","567635","",""
"1670","clock","165","","","",""
"1675","ddr2","80","407737","407736","",""
"1676","thinkcentre","21","","","",""
"1679","surge-protection","49","1062661","1062660","",""
"1689","avchd","11","","","",""
"1693","nehalem","9","852581","852580","",""
"1694","windows-media-player","524","329511","329510","",""
"1700","camera","363","398044","398043","",""
"1705","bibtex","20","","","",""
"1707","esata","146","329562","329561","",""
"1711","s60","4","","","",""
"1712","mp3-player","42","329644","329643","",""
"1713","fontconfig","55","397511","397510","",""
"1714","anti-aliasing","91","1211280","1211279","",""
"1715","lynx","40","1129032","1129031","",""
"1718","tabs","398","369240","369239","",""
"1719","windows-2000","85","378656","378655","",""
"1720","batch","3397","286694","286693","",""
"1721","perl","471","329400","329399","",""
"1724","eee-pc","109","403723","403722","",""
"1726","lyx","17","417585","417584","",""
"1727","tex","25","","","",""
"1739","fedora-11","24","","","",""
"1744","openvpn","1685","367256","367255","",""
"1745","autoproxy","16","","","",""
"1746","hamachi","68","359125","359124","",""
"1747","hdmi","1923","323500","323499","",""
"1753","mbr","762","311197","311196","",""
"1754","flashing","81","881904","881903","",""
"1757","symbolic-link","929","325283","325282","",""
"1759","jdk","156","408186","408185","",""
"1762","sql-server","733","420634","420633","",""
"1767","queue","36","","","",""
"1768","google-maps","76","409538","409537","",""
"1769","scroll-wheel","67","","","",""
"1772","warranty","25","","","",""
"1774","non-admin","63","1519984","1519983","",""
"1779","appointments","25","","","",""
"1787","port","1156","376099","376098","",""
"1788","tree-view","25","1065365","1065364","",""
"1791","pdfcreator","42","","","",""
"1793","www","42","416642","416641","",""
"1794","exif","83","416187","416186","",""
"1795","jpeg","338","398068","398067","",""
"1796","print-screen","46","","","",""
"1797","bing-maps","10","325888","325887","",""
"1801","ctrl-alt-delete","44","","","",""
"1803","git","2431","184132","184131","",""
"1808","dual-channel","76","701498","701497","",""
"1811","heatsink","142","853086","853085","",""
"1817","animation","132","1068572","1068571","",""
"1818","networkmanager","194","","","",""
"1819","handbrake","141","355564","355563","",""
"1820","split-window","29","","","",""
"1822","scheduled-tasks","834","392818","392817","",""
"1824","audiobook","34","","","",""
"1825","wep","41","416364","416363","",""
"1827","httpd","155","","","",""
"1828","https","781","259995","259994","",""
"1829","certificate","1173","580723","580722","",""
"1830","mac-address","434","184987","184986","",""
"1833","cat5","41","","","",""
"1834","wiring","76","","","",""
"1836","pst","142","508169","508168","",""
"1840","cleartype","78","","","",""
"1841","wget","835","313817","313816","",""
"1842","gnu","193","327687","327686","",""
"1843","arguments","44","","","",""
"1844","ocr","173","319626","319625","",""
"1847","maya","17","627969","627968","",""
"1848","recycle-bin","205","526065","526064","",""
"1849","zfs","363","351710","351709","",""
"1850","raid-z","23","","","",""
"1855","postgresql","505","346255","346254","",""
"1856","mysql","1862","247225","247224","",""
"1864","emacs","1643","224665","224664","",""
"1866","navigation","82","839684","839683","",""
"1876","songbird","18","378152","378151","",""
"1877","podcasts","130","393652","393651","",""
"1882","ntlm","51","416656","416655","",""
"1884","kerberos","143","416652","416651","",""
"1887","gnus","28","494372","494371","",""
"1891","paint.net","70","257006","257005","",""
"1892","micro-atx","15","789409","789408","",""
"1895","chroot-jail","34","579275","579274","",""
"1898","rpm","311","327193","327192","",""
"1899","dependencies","157","","","",""
"1901","laser-printer","166","277287","277286","",""
"1907","ssl","1590","392900","392899","",""
"1908","accelerometer","13","","","",""
"1909","office-communicator-2007","37","","","",""
"1910","emoticons","24","","","",""
"1911","symbols","69","","","",""
"1914","awesome-wm","124","387266","387265","",""
"1917","network-shares","1657","325290","325289","",""
"1919","virtual-desktop","245","986148","986147","",""
"1920","subscription","25","","","",""
"1923","online-storage","23","","","",""
"1924","speakers","626","398050","398049","",""
"1925","cbr","3","","","",""
"1928","resources","78","","","",""
"1929","mpd","38","1323416","1323415","",""
"1932","lookup","114","","","",""
"1933","data-dump","6","","","",""
"1936","text-to-speech","76","328736","328735","",""
"1937","unicode","629","247820","247819","",""
"1941","speech-to-text","30","397882","397881","",""
"1942","transcription","15","","","",""
"1943","bell","15","1245876","1245875","",""
"1944","graphviz","25","393645","393644","",""
"1945","gvim","499","242252","242251","",""
"1949","wma","19","","","",""
"1950","workspace","103","389908","389907","",""
"1952","msdn","64","397065","397064","",""
"1956","lightweight","12","","","",""
"1961","privacy","699","305993","305992","",""
"1965","office-equipment","2","","","",""
"1966","displayport","482","329855","329854","",""
"1968","speech-recognition","63","552766","552765","",""
"1970","share-credentials","11","","","",""
"1974","widgets","29","321537","321536","",""
"1975","iwork","35","321057","321056","",""
"1978","mydefrag","6","","","",""
"1979","x-server","152","","","",""
"1982","lotus-notes","329","397040","397039","",""
"1985","merge","359","1024863","1024862","",""
"1993","launchd","180","306504","306503","",""
"1994","cron","837","363971","363970","",""
"1997","qwerty","21","","","",""
"2002","dpkg","162","242318","242317","",""
"2003","vba","3294","214388","214387","",""
"2004","macros","1568","392779","392778","",""
"2005","private-network","52","","","",""
"2008","textmate","202","247080","247079","",""
"2010","label","84","","","",""
"2011","pda","6","","","",""
"2013","calculator","98","397913","397912","",""
"2019","front-row","9","","","",""
"2020","vimperator","129","261179","261178","",""
"2023","quicksilver","28","744054","744053","",""
"2024","mediaportal","4","","","",""
"2026","ffmpeg","5447","290898","290897","",""
"2027","hauppauge","4","","","",""
"2030","throttling","112","","","",""
"2031","mini-dvi","7","969500","969499","",""
"2032","markdown","152","643036","643035","",""
"2036","netbsd","20","579213","579212","",""
"2037","openbsd","74","579550","579549","",""
"2038","forking","26","","","",""
"2039","truecrypt","702","243026","243025","",""
"2044","ksh","89","533533","533532","",""
