Id,TagName,Count,ExcerptPostId,WikiPostId,IsModeratorOnly,IsRequired
"340","koma-script","1960","5876","5875","",""
"342","algorithms","951","27458","27457","",""
"343","pseudocode","177","88876","88875","",""
"344","floats","5280","11507","11506","",""
"345","collaboration","61","89657","89656","",""
"348","symbols","3702","6931","6930","",""
"349","abstract","348","55371","55370","",""
"350","matrices","1651","27305","27304","",""
"351","trees","510","55116","55115","",""
"353","protrusion","46","","","",""
"354","font-expansion","23","","","",""
"355","amsart","323","14110","14109","",""
"356","article","505","12078","12077","",""
"358","vim","275","11817","11816","",""
"359","grids","171","","","",""
"361","sweave","240","11092","11091","",""
"362","literate-programming","44","11470","11469","",""
"363","installing","1386","5880","5879","",""
"365","tables","14451","6919","6918","",""
"366","pdf","2300","7365","7364","",""
"367","html","339","39506","39505","",""
"368","pause","139","55160","55159","",""
"369","metafont","156","28592","28591","",""
"370","font-metrics","34","","","",""
"371","arxiv","188","112031","112030","",""
"372","editors","667","11495","11494","",""
"374","biblatex","7494","8801","8800","",""
"375","braces","400","11175","11174","",""
"376","letters","430","18168","18167","",""
"377","animations","370","11505","11504","",""
"378","examples","176","","","",""
"379","winedt","351","41169","41168","",""
"380","footnotes","2416","11715","11714","",""
"382","lists","2568","7369","7368","",""
"383","posters","217","88874","88873","",""
"386","write","128","213653","213652","",""
"387","plain-tex","702","25483","25482","",""
"391","lastpage","75","55167","55166","",""
"393","licensing","50","78957","78956","",""
"395","blank-page","237","88868","88867","",""
"397","input-encodings","595","89383","89382","",""
"398","pdftricks","8","79374","79373","",""
"399","revtex","411","42471","42470","",""
"400","warnings","676","33923","33922","",""
"401","ligatures","313","28578","28577","",""
"402","setspace","180","17704","17703","",""
"403","theorems","1420","5927","5926","",""
"404","presentations","424","5878","5877","",""
"405","accents","673","26258","26257","",""
"406","appendices","926","18979","18978","",""
"407","shading","271","71558","71557","",""
"408","circles","256","390958","390957","",""
"411","nodes","1275","21705","21704","",""
"414","linguistics","507","11679","11678","",""
"416","exercises","216","214100","214099","",""
"419","addresses","41","","","",""
"422","errors","4651","11277","11276","",""
"423","shadows","104","","","",""
"426","texniccenter","302","16557","16556","",""
"427","texmaker","1398","19908","19907","",""
"430","natbib","1931","13007","13006","",""
"431","babel","1337","26437","26436","",""
"433","dvi","158","22543","22542","",""
"434","viewers","381","78869","78868","",""
"435","token-lists","115","","","",""
"436","expl3","972","2965","2964","",""
"437","gnuplot","444","14645","14644","",""
"438","e-tex","76","28586","28585","",""
"439","postscript","121","89396","89395","",""
"441","boxes","1412","27332","27331","",""
"442","eps","473","12087","12086","",""
"444","rubber","23","23754","23753","",""
"445","build-system","63","","","",""
"446","tutorials","90","68271","68270","",""
"447","books","506","5884","5883","",""
"448","quotchap","18","","","",""
"452","macports","19","113118","113117","",""
"453","mathdesign","87","102727","102726","",""
"454","chapters","1935","12628","12627","",""
"456","delimiters","421","88686","88685","",""
"457","description","350","16786","16785","",""
"458","pgfplots","8173","17290","17289","",""
"460","siunitx","1265","20239","20238","",""
"462","calculations","527","41177","41176","",""
"463","indentation","1776","27122","27121","",""
"465","filesystem-access","112","","","",""
"468","multibib","142","79500","79499","",""
"471","import","234","238868","238867","",""
"472","external-files","583","37896","37895","",""
"475","endnotes","185","25332","25331","",""
"477","substitution","49","449169","449168","",""
"478","hebrew","309","36191","36190","",""
"479","text-manipulation","211","238858","238857","",""
"485","distributions","111","58835","58834","",""
"487","vector","208","112411","112410","",""
"488","protext","21","114086","114085","",""
"489","pgfkeys","488","91178","91177","",""
"494","barcodes","31","89465","89464","",""
"496","mathcal","77","226190","226189","",""
"498","bookmarks","453","12744","12743","",""
"499","strings","383","88674","88673","",""
"500","fancyhdr","1514","12017","12016","",""
"501","scrpage2","83","18243","18242","",""
"504","oldstylenums","131","33919","33918","",""
"506","parameters","156","95106","95105","",""
"507","legend","393","55136","55135","",""
"508","plot","950","39487","39486","",""
"509","performance","95","449351","449350","",""
"513","kerning","325","43121","43120","",""
"514","microtype","336","21496","21495","",""
"515","positioning","2524","16552","16551","",""
"516","mathpazo","92","53563","53562","",""
"517","small-caps","353","27157","27156","",""
"518","enumitem","971","26441","26440","",""
"519","pgfpages","70","55178","55177","",""
"521","doi","150","34350","34349","",""
"522","documentation","284","33949","33948","",""
"523","javascript","114","89356","89355","",""
"524","acrotex","26","112122","112121","",""
"525","horizontal-alignment","4901","16177","16176","",""
"527","tufte","470","22650","22649","",""
"534","wolfram-mathematica","99","55143","55142","",""
"535","tabularx","1779","28378","28377","",""
"537","fractions","447","88706","88705","",""
"538","longtable","2054","18245","18244","",""
"540","tex-general","81","112029","112028","",""
"542","dimensions","228","124819","124818","",""
"543","blackboard","64","34662","34661","",""
"544","dvipdfmx","39","98890","98889","",""
"547","arrays","864","55109","55108","",""
"548","package-writing","461","9076","9075","",""
"553","framed","567","37954","37953","",""
"559","wrapfigure","602","25762","25761","",""
"560","raise","27","","","",""
"563","statistics","81","113082","113081","",""
"570","landscape","519","27027","27026","",""
"571","boxplot","94","89480","89479","",""
"573","titlesec","1234","17702","17701","",""
"575","xml","116","14659","14658","",""
"577","rendering","127","347955","347954","",""
"578","emphasis","121","74217","74216","",""
"581","r","545","14655","14654","",""
"586","affiliation","129","112785","112784","",""
"587","glossaries","1555","10389","10388","",""
"589","pst-tree","33","55158","55157","",""
"595","scaling","609","40065","40064","",""
"598","iso","15","91108","91107","",""
"602","bibunits","42","112809","112808","",""
"606","texinputs","39","112648","112647","",""
"607","environment-variables","94","349405","349404","",""
"611","security","49","30398","30397","",""
"614","paths","396","79187","79186","",""
"615","pgf-2.10","3","","","",""
"621","meaning","8","","","",""
"624","reflection","16","","","",""
"626","capitalization","351","55111","55110","",""
"629","recursion","84","89207","89206","",""
"634","cyrillic","292","12683","12682","",""
"635","node-connections","98","","","",""
"638","source","65","","","",""
"642","tex4ht","735","28380","28379","",""
"643","moderncv","1064","28590","28589","",""
"644","todonotes","200","55138","55137","",""
"645","multline","162","100857","100856","",""
"646","etoolbox","452","23908","23907","",""
"647","conditionals","1550","23902","23901","",""
"649","optional-arguments","385","55126","55125","",""
"652","width","622","88677","88676","",""
"654","skak","45","94752","94751","",""
"659","xfrac","24","25334","25333","",""
"660","alphabet","73","130289","130288","",""
"661","strut","24","","","",""
"665","multicol","994","12536","12535","",""
"666","typography","968","14282","14281","",""
"667","minted","779","13446","13445","",""
"668","gif","48","89362","89361","",""
"672","decorations","283","55373","55372","",""
"673","newlfm","57","65971","65970","",""
"674","gb4e","159","86194","86193","",""
"675","jabref","216","78858","78857","",""
"677","mathtools","401","30545","30544","",""
"683","subcaption","813","27015","27014","",""
"688","book-design","390","5882","5881","",""
"689","front-matter","165","25793","25792","",""
"692","mathjax","194","49516","49515","",""
"693","mathml","54","237730","237729","",""
"694","cleveref","730","26443","26442","",""
"695","dictionaries","83","62197","62196","",""
"696","greek","595","88708","88707","",""
"697","loops","629","26660","26659","",""
"698","file-lookup","35","","","",""
"700","columns","747","43318","43317","",""
"701","folders","78","","","",""
"702","jobname","58","111873","111872","",""
"704","tikz-pgf","28256","5950","5949","",""
"705","shapepar","31","","","",""
"706","pgf-core","70","13252","13251","",""
"707","environments","2593","12302","12301","",""
"708","metadata","139","99676","99675","",""
"710","foreach","671","55118","55117","",""
"711","harvard-style","161","19892","19891","",""
"712","dirtree","31","175215","175214","",""
"714","rules","800","12547","12546","",""
"718","epigraphs","65","","","",""
"722","copyright","56","91103","91102","",""
"723","page-breaking","1967","16559","16558","",""
"724","page-numbering","1593","16565","16564","",""
"727","texshop","592","11789","11788","",""
"730","algorithm2e","587","26453","26452","",""
"736","overlays","696","55367","55366","",""
"737","fit","110","","","",""
"740","showexpl","37","75427","75426","",""
"744","circuitikz","839","26455","26454","",""
"748","hooks","77","53187","53186","",""
"749","latin-modern","111","101638","101637","",""
"751","breqn","163","27006","27005","",""
"752","varwidth","51","55176","55175","",""
"753","cross-referencing","3786","6874","6873","",""
"754","sorting","530","17699","17698","",""
"756","fmtutil","12","","","",""
"757","cite-package","101","","","",""
"759","code","611","281996","281995","",""
"760","pdfpages","715","26457","26456","",""
"762","write-file","44","","","",""
"763","datatool","317","79457","79456","",""
"771","fontsize","1679","27177","27176","",""
"772","ulem","109","91165","91164","",""
"773","arrows","1403","10442","10441","",""
"774","catcodes","274","27024","27023","",""
"775","watermark","131","89500","89499","",""
"779","mla-style","70","19888","19887","",""
"780","apa-style","722","19224","19223","",""
"782","audio","22","91100","91099","",""
"785","xskak","71","103790","103789","",""
"786","chessboard","83","25355","25354","",""
"793","ps","58","55391","55390","",""
"795","pdfcrop","56","","","",""
"796","floatrow","183","86737","86736","",""
"798","badness","87","","","",""
"802","textmate","45","89260","89259","",""
"804","output","183","392217","392216","",""
"805","output-routine","53","50972","50971","",""
"806","3d","750","28365","28364","",""
"813","tabbing","113","103041","103040","",""
"814","texworks","428","26657","26656","",""
"818","inline","258","99627","99626","",""
"819","displaystyle","158","304855","304854","",""
"820","polynom","61","372018","372017","",""
"824","cjk","315","39138","39137","",""
"826","journal","145","91158","91157","",""
"828","font-encodings","576","33935","33934","",""
"830","movie15","73","39141","39140","",""
"832","characters","574","49334","49333","",""
"835","biber","1513","28576","28575","",""
"836","key-value","206","26802","26801","",""
"838","fancyvrb","158","55386","55385","",""
"839","minitoc","193","55134","55133","",""
"841","incompatibility","557","24907","24906","",""
"842","subversion","15","11226","11225","",""
"843","profiling","17","65055","65054","",""
"844","unicode-math","680","16165","16164","",""
"851","gedit","10","55184","55183","",""
"852","tikz-chains","73","91668","91667","",""
"853","tikz-trees","1006","84452","84451","",""
"854","knuth","51","40524","40523","",""
"856","fun","186","76562","76561","",""
"857","documentclass-writing","390","17423","17422","",""
"858","screen","16","","","",""
"859","transparency","291","39041","39040","",""
"860","modules","29","","","",""
"861","comparison","85","","","",""
"864","acronyms","743","41905","41904","",""
"866","fp","97","","","",""
"870","polyglossia","727","11733","11732","",""
"875","implicit-braces","9","","","",""
"876","luaotfload","111","103662","103661","",""
"879","auxiliary-files","386","11137","11136","",""
"888","pgfplotstable","1025","55369","55368","",""
"889","report","317","55132","55131","",""
"890","supertabular","106","55151","55150","",""
"892","hoefler","14","","","",""
"895","org-mode","82","39884","39883","",""
"905","gradient","87","","","",""
"907","wrap","312","88872","88871","",""
"908","lettrine","128","28991","28990","",""
"909","drop-cap","58","25871","25870","",""
"911","document-configuration","91","","","",""
"913","bidi","177","11038","11037","",""
"914","resolution","49","","","",""
"915","questionnaire","56","","","",""
"919","mhchem","185","34062","34061","",""
"926","tkz-collection","71","11611","11610","",""
"930","poetry","73","392696","392695","",""
"933","lua","234","28987","28986","",""
"937","quoting","267","12132","12131","",""
"940","subfloats","1684","27248","27247","",""
"941","nomenclature","340","74454","74453","",""
"943","arabic","452","12355","12354","",""
"945","dtx","102","35416","35415","",""
"946","typein","6","301108","301107","",""
"947","tocloft","566","26654","26653","",""
"950","journal-publishing","175","89659","89658","",""
"952","sectioning","4741","12626","12625","",""
"953","parts","333","12630","12629","",""
"955","lncs","136","14120","14119","",""
"956","xkeyval","114","112355","112354","",""
"957","sections-paragraphs","408","12754","12753","",""
"958","citing","2962","16567","16566","",""
"959","primitives","67","103657","103656","",""
"961","sectsty","53","312651","312650","",""
"962","csquotes","263","43732","43731","",""
"963","powerdot","55","27372","27371","",""
"967","sourcecode","320","88681","88680","",""
"968","languages","907","22195","22194","",""
"970","paragraphs","1125","14707","14706","",""
"972","soul","185","27364","27363","",""
"974","attachfile","36","","","",""
"975","chemstyle","62","50893","50892","",""
"977","parskip","189","55380","55379","",""
"978","patching","96","422610","422609","",""
"982","chicago-style","144","19890","19889","",""
"983","fncychap","76","117878","117877","",""
"984","ebook","52","16285","16284","",""
"985","italic-correction","37","","","",""
"986","libertine","232","13344","13343","",""
"988","standalone","571","55130","55129","",""
"993","typearea","43","16172","16171","",""
"995","thmtools","217","55384","55383","",""
"996","pgfmath","439","91173","91172","",""
"997","aquamacs","26","113122","113121","",""
"998","text-decorations","227","238856","238855","",""
"1001","classicthesis","460","55124","55123","",""
"1005","amsbook","150","14112","14111","",""
"1010","preview","195","112127","112126","",""
"1015","ieeetran","802","28588","28587","",""
"1019","bordermatrix","51","","","",""
"1021","grouping","229","98099","98098","",""
"1025","stack","38","14891","14890","",""
"1026","acm","223","14799","14798","",""
"1027","makecell","103","","","",""
"1028","forms","188","115457","115456","",""
"1040","xspace","49","25931","25930","",""
"1043","reftex","79","36184","36183","",""
"1046","roman-numerals","141","33929","33928","",""
"1052","ledmac","37","27017","27016","",""
"1054","stacking-symbols","171","96146","96145","",""
"1058","svn-multi","9","","","",""
"1059","technical-drawing","273","99645","99644","",""
"1062","package-options","244","86305","86304","",""
"1063","xtab","35","112349","112348","",""
"1064","cancel","73","78140","78139","",""
"1073","ragged2e","68","18241","18240","",""
"1074","french","203","28370","28369","",""
"1079","css","36","55174","55173","",""
"1080","footmisc","132","103046","103045","",""
"1082","flyers","9","372334","372333","",""
"1086","latex-project","15","16677","16676","",""
"1087","led-editor","12","16682","16681","",""
"1091","random-numbers","167","391085","391084","",""
"1092","titletoc","283","27496","27495","",""
"1096","emp","6","16951","16950","",""
"1099","starred-version","163","99624","99623","",""
"1100","chngcntr","31","17253","17252","",""
"1101","terminal-output","71","353511","353510","",""
"1103","letterspacing","154","103037","103036","",""
"1104","metauml","30","148823","148822","",""
"1109","lyx-layouts","146","17314","17313","",""
"1113","keyboard","83","187410","187409","",""
"1116","scoping","113","43646","43645","",""
"1117","bounding-box","123","484670","484669","",""
"1118","engineering","41","","","",""
"1121","class-options","165","111871","111870","",""
"1123","updating","160","55382","55381","",""
"1127","covers","101","391150","391149","",""
"1128","keywords","111","","","",""
"1129","pandoc","499","31305","31304","",""
"1131","python","342","94558","94557","",""
"1132","xindy","212","99672","99671","",""
"1133","charts","164","330819","330818","",""
"1136","xparse","562","111858","111857","",""
"1137","multirow","957","55122","55121","",""
"1138","ntheorem","221","26617","26616","",""
"1139","dimension-expressions","30","","","",""
"1141","git","86","77949","77948","",""
"1143","frenchspacing","19","89935","89934","",""
"1153","copy-paste","194","41310","41309","",""
"1154","drm","29","22266","22265","",""
"1155","intersections","247","75815","75814","",""
"1156","paralist","64","89202","89201","",""
"1159","widows-orphans","108","18977","18976","",""
"1160","titles","1923","18975","18974","",""
"1161","timing-diagrams","17","","","",""
"1162","latex2html","81","39504","39503","",""
"1163","flashcards","40","112968","112967","",""
"1168","file-size","61","","","",""
"1173","text-mode","62","","","",""
"1174","imakeidx","254","291769","291768","",""
"1177","animate","341","37106","37105","",""
"1179","swf","9","89488","89487","",""
"1181","colortbl","248","55145","55144","",""
"1183","combine","82","","","",""
"1187","kpfonts","71","","","",""
"1190","songs","65","19864","19863","",""
"1191","ps2pdf","99","55149","55148","",""
"1192","ghostscript","126","89388","89387","",""
"1196","dvips","141","55155","55154","",""
"1201","picins","16","","","",""
"1204","jurabib","37","","","",""
"1213","auto-pst-pdf","104","332044","332043","",""
"1214","strikeout","67","","","",""
"1217","math-table","4","","","",""
"1221","spanish","120","28368","28367","",""
"1222","automata","137","88881","88880","",""
"1227","texstudio","1658","58095","58094","",""
"1231","themes","287","70933","70932","",""
"1233","fixme","30","135973","135972","",""
"1235","coordinates","330","21707","21706","",""
"1237","path-clipping","78","","","",""
"1238","unit-of-measure","49","21782","21781","",""
"1242","chemfig","580","34874","34873","",""
"1243","nccmath","10","","","",""
"1244","pdftops","9","","","",""
"1245","epstopdf","168","91181","91180","",""
"1246","epstool","11","112618","112617","",""
"1247","tabu","406","91162","91161","",""
"1248","answers","94","26643","26642","",""
"1251","probsoln","41","182727","182726","",""
"1253","sans-serif","233","28580","28579","",""
"1254","typewriter","323","43099","43098","",""
"1256","double-sided","512","24987","24986","",""
"1257","type1","33","89475","89474","",""
"1259","tikz-styles","1477","89007","89006","",""
"1261","scrbook","278","26619","26618","",""
"1262","alias","21","","","",""
"1263","naming","210","22776","22775","",""
"1266","output-driver","9","","","",""
"1267","typefaces","34","112423","112422","",""
"1269","dependencies","28","","","",""
"1270","height","198","332588","332587","",""
"1273","mwcls","9","","","",""
"1276","shell-escape","275","88870","88869","",""
"1277","beamerarticle","95","100037","100036","",""
"1278","minimal","20","","","",""
"1281","elsarticle","364","74839","74838","",""
"1285","whatsit","5","","","",""
"1286","dcolumn","112","55163","55162","",""
"1287","textpos","93","39127","39126","",""
"1289","berry","6","23669","23668","",""
"1290","tikz-external","421","23839","23838","",""
"1292","roman","62","28829","28828","",""
"1299","italic","417","40323","40322","",""
"1300","obsolete","35","95216","95215","",""
"1301","sphinx","34","31311","31310","",""
"1303","varioref","69","32492","32491","",""
"1330","chess","122","112751","112750","",""
"1336","qtree","103","27702","27701","",""
"1337","tikz-qtree","257","91169","91168","",""
"1338","pst-node","73","37696","37695","",""
"1339","option-clash","58","406435","406434","",""
"1340","ieee-style","219","330432","330431","",""
"1347","okular","43","","","",""
"1356","verse","114","112414","112413","",""
"1362","kvoptions","54","","","",""
"1363","comma-separated-list","143","88879","88878","",""
"1369","pagenote","16","","","",""
"1372","eso-pic","67","55172","55171","",""
"1373","titling","78","27505","27504","",""
"1377","footbib","6","","","",""
"1379","envlab","18","429249","429248","",""
"1380","authblk","93","29750","29749","",""
"1387","pdfcomment","87","91186","91185","",""
"1394","ucharclasses","22","112425","112424","",""
"1401","asymptote","611","99674","99673","",""
"1404","png","195","55147","55146","",""
"1408","mdframed","718","31609","31608","",""
"1409","statweave","3","29396","29395","",""
"1410","biblatex-dw","44","32480","32479","",""
"1413","relation-symbols","131","101641","101640","",""
"1420","tipa","106","29999","29998","",""
"1430","isomath","11","","","",""
"1444","workflow","90","44121","44120","",""
"1445","auto-completion","233","99642","99641","",""
"1446","portability","27","","","",""
"1450","java","53","89358","89357","",""
"1451","pgf-decorations","76","91642","91641","",""
"1453","texi2dvi","15","","","",""
"1456","text-only","7","31862","31861","",""
"1457","tocstyle","50","32228","32227","",""
"1458","accessibility","86","112214","112213","",""
"1468","latex-base","170","33066","33065","",""
"1473","newspaper","17","","","",""
"1478","debian","87","33366","33365","",""
"1479","mapping","50","","","",""
"1481","detokenize","34","112026","112025","",""
"1483","xstring","294","55141","55140","",""
"1486","xcoffins","42","","","",""
"1492","beamerposter","219","89112","89111","",""
"1495","interfaces","9","34893","34892","",""
"1497","xifthen","60","112351","112350","",""
"1503","achemso","100","40143","40142","",""
"1506","bigfoot","79","35336","35335","",""
"1513","xtable","84","386389","386388","",""
"1515","icomma","8","","","",""
"1518","cards","22","","","",""
"1520","xecjk","152","36899","36898","",""
"1523","fullwidth","37","37102","37101","",""
"1525","forward-inverse-search","285","39136","39135","",""
"1527","back-referencing","207","37213","37212","",""
"1528","tikz-timing","66","91049","91048","",""
"1534","pixelated","23","","","",""
"1543","texify","37","38380","38379","",""
"1551","subfiles","209","112134","112133","",""
"1552","trackchanges","30","","","",""
"1562","fractals","21","","","",""
"1563","parcolumns","60","55170","55169","",""
"1565","tkz-fct","42","106209","106208","",""
"1567","evince","32","39942","39941","",""
"1569","showkeys","32","308449","308448","",""
"1583","arc","125","62146","62145","",""
"1584","angle","57","80412","80411","",""
"1591","versions","35","112018","112017","",""
"1596","apa6","227","42212","42211","",""
"1603","transition","40","","","",""
"1606","texdef","22","42833","42832","",""
"1611","slanted","45","89940","89939","",""
"1616","memory","129","","","",""
"1619","octave","15","43708","43707","",""
"1633","mindmaps","152","44780","44779","",""
"1635","overpic","50","","","",""
"1636","xpatch","77","112347","112346","",""
"1645","xfig","18","112358","112357","",""
"1646","tkz-graph","68","482789","482788","",""
"1648","pdflscape","56","","","",""
"1655","pgfgantt","231","89181","89180","",""
"1656","xr","87","55186","55185","",""
"1667","ltxgrid","9","","","",""
"1668","knitr","354","56455","56454","",""
"1673","eulervm","43","112972","112971","",""
"1674","bar-chart","521","222612","222611","",""
"1681","isodate","33","","","",""
"1682","data-structures","51","","","",""
"1687","shorthands","68","49364","49363","",""
"1688","chemnum","73","94407","94406","",""
"1696","sidecap","52","50900","50899","",""
"1697","endfloat","98","96329","96328","",""
"1698","accsupp","24","112781","112780","",""
"1701","scrlttr2","183","112409","112408","",""
"1703","pst-barcode","45","91639","91638","",""
"1711","media9","191","70948","70947","",""
"1718","sagetex","95","51004","51003","",""
"1719","grid-typesetting","120","53047","53046","",""
"1722","adjustbox","173","95799","95798","",""
"1724","textcomp","37","","","",""
"1729","context-mkiv","301","52377","52376","",""
"1732","xepersian","173","112124","112123","",""
"1733","fancytabs","11","112818","112817","",""
"1736","awk","6","","","",""
"1743","markup","31","390956","390955","",""
"1744","extended-characters","34","","","",""
"1745","algorithmicx","281","53361","53360","",""
"1746","moderntimeline","38","53503","53502","",""
"1748","context-mkii","17","53641","53640","",""
"1752","degrees","15","","","",""
"1758","tikz-circuit-lib","90","54540","54539","",""
"1762","dvi-mode","42","54753","54752","",""
"1764","zooming","32","","","",""
"1772","fancytooltips","44","112113","112112","",""
"1773","pgf-umlcd","27","70941","70940","",""
"1779","zref","66","113268","113267","",""
"1781","xmp","19","112353","112352","",""
"1784","currfile","32","79381","79380","",""
"1785","unix","24","112021","112020","",""
"1786","ctable","45","57401","57400","",""
"1788","mwe","10","58143","58142","",""
"1809","l3fp","17","58252","58251","",""
"1810","l3prop","18","58414","58413","",""
"1811","baseline","94","","","",""
"1816","color-profile","13","","","",""
"1819","spy","62","112442","112441","",""
"1821","restructured-text","14","272905","272904","",""
"1823","venn-diagrams","86","89360","89359","",""
"1829","newtx","89","546961","546960","",""
"1832","docstrip","22","280127","280126","",""
"1838","lscape","24","","","",""
"1844","inkscape","168","91156","91155","",""
"1851","subequations","259","112033","112032","",""
