Id,TagName,Count,ExcerptPostId,WikiPostId,IsModeratorOnly,IsRequired
"181","usb","2758","18964","18963","",""
"185","frequency","1241","20187","20186","",""
"190","amplifier","3817","30602","30601","",""
"191","matrix","120","","","",""
"192","prototyping","231","28128","28127","",""
"193","board","142","123349","123348","",""
"194","pcb","4395","12357","12356","",""
"196","switches","2726","20143","20142","",""
"197","osx","16","170126","170125","",""
"198","software","266","20107","20106","",""
"201","speech","12","","","",""
"210","wireless","1053","10280","10279","",""
"212","keyboard","156","87121","87120","",""
"213","capacitor","4745","10274","10273","",""
"214","output","454","95214","95213","",""
"216","protoboard","46","","","",""
"217","rgb","268","35961","35960","",""
"224","math","357","84453","84452","",""
"225","wire","709","52398","52397","",""
"230","setup","25","","","",""
"234","development","81","35501","35500","",""
"235","interference","294","123095","123094","",""
"239","website","15","","","",""
"246","system","167","","","",""
"248","atmel","459","18990","18989","",""
"255","fpga","2455","10141","10140","",""
"257","encoder","365","34678","34677","",""
"265","display","402","69207","69206","",""
"266","light","462","75022","75021","",""
"267","magstripe","6","","","",""
"268","data","274","84340","84339","",""
"270","camera","355","35364","35363","",""
"272","rtos","94","61317","61316","",""
"273","energy","404","58176","58175","",""
"274","embedded","1322","10839","10838","",""
"279","linux","304","20103","20102","",""
"283","manufacturing","189","","","",""
"286","fuses","492","87413","87412","",""
"290","wiring","838","69205","69204","",""
"292","port","146","35440","35439","",""
"298","inductive","202","76554","76553","",""
"301","voltage-regulator","2652","10170","10169","",""
"303","spacing","19","","","",""
"307","education","74","64513","64512","",""
"308","uart","1254","10302","10301","",""
"309","components","1245","20141","20140","",""
"310","arm","989","10278","10277","",""
"313","schematics","1253","20147","20146","",""
"318","clock","942","18996","18995","",""
"320","microprocessor","600","28109","28108","",""
"321","freescale","46","69074","69073","",""
"322","legal","39","87131","87130","",""
"323","licensing","22","","","",""
"324","iron","28","117942","117941","",""
"327","eagle","902","10201","10200","",""
"328","cad","122","27246","27245","",""
"329","communication","1144","20138","20137","",""
"334","simulation","1260","18982","18981","",""
"335","driver","818","10542","10541","",""
"336","colour","32","","","",""
"341","robotics","236","20199","20198","",""
"349","connector","1600","34145","34144","",""
"350","lm335","9","77324","77323","",""
"356","tools","114","","","",""
"358","zener","657","62159","62158","",""
"359","esd","480","28350","28349","",""
"360","speed","239","103252","103251","",""
"364","psoc","46","22724","22723","",""
"366","oscilloscope","1076","18970","18969","",""
"369","adc","2349","10423","10422","",""
"374","assembly","391","28498","28497","",""
"377","heat-protection","54","","","",""
"378","mount","51","","","",""
"379","cases","61","34412","34411","",""
"381","enclosure","141","38186","38185","",""
"388","reverse-engineering","254","82046","82045","",""
"389","computers","332","28339","28338","",""
"391","power-supply","7197","12927","12926","",""
"402","programming","665","28500","28499","",""
"405","probe","180","","","",""
"408","gauge","78","","","",""
"409","capacity","100","","","",""
"410","discharge","352","95062","95061","",""
"414","theory","286","84457","84456","",""
"415","cmos","781","28352","28351","",""
"416","mbed","127","27996","27995","",""
"418","processing","46","","","",""
"422","8051","246","14102","14101","",""
"430","electromagnetism","1215","28103","28102","",""
"432","standard","196","","","",""
"433","pwm","2095","10207","10206","",""
"437","video","316","20210","20209","",""
"438","ide","60","34669","34668","",""
"440","c","1406","10837","10836","",""
"441","bias","329","197570","197569","",""
"447","equipment","40","105030","105029","",""
"448","reflow","100","37045","37044","",""
"449","bga","81","62225","62224","",""
"457","music","84","","","",""
"459","heat","722","58172","58171","",""
"461","cpu","496","18988","18987","",""
"463","microsd","32","56934","56933","",""
"467","breadboard","421","10428","10427","",""
"468","antenna","1457","20115","20114","",""
"469","filter","1831","20105","20104","",""
"479","host","19","","","",""
"481","verilog","1510","10162","10161","",""
"482","vhdl","1604","10164","10163","",""
"483","xilinx","638","18972","18971","",""
"488","detection","208","","","",""
"492","7segmentdisplay","299","23644","23643","",""
"494","mosfet","4915","15126","15125","",""
"500","bjt","1867","36056","36055","",""
"501","wifi","528","18976","18975","",""
"502","zigbee","121","61346","61345","",""
"505","best-practice","89","84478","84477","",""
"507","microchip","684","10938","10937","",""
"509","decoupling-capacitor","388","37831","37830","",""
"510","automotive","727","28117","28116","",""
"519","rf","2921","18960","18959","",""
"521","current-source","702","62156","62155","",""
"525","attiny","417","34649","34648","",""
"530","isp","139","25805","25804","",""
"533","power-meter","77","","","",""
"534","ipad","12","61706","61705","",""
"538","markings","69","199580","199579","",""
"540","3.3v","233","87146","87145","",""
"543","nixie","74","18059","18058","",""
"544","distributors","10","","","",""
"549","msp430","413","10203","10202","",""
"551","device","120","","","",""
"554","flux","86","85643","85642","",""
"557","breakout","65","84431","84430","",""
"561","xmega","55","77188","77187","",""
"567","noise","1599","28125","28124","",""
"574","autonomous","17","","","",""
"579","processor","103","","","",""
"582","sbc","39","55113","55112","",""
"585","open-source","26","131788","131787","",""
"591","cost","65","","","",""
"592","softcore","12","399527","399526","",""
"597","74hc595","74","118003","118002","",""
"614","inverter","950","15167","15166","",""
"618","tqfp","24","","","",""
"619","charlieplexing","25","37400","37399","",""
"622","measurement","890","55120","55119","",""
"623","frequency-measurement","181","117844","117843","",""
"627","inclination","5","","","",""
"631","safety","867","20124","20123","",""
"634","signal","1490","28107","28106","",""
"635","trace","219","96750","96749","",""
"636","resistance","1415","28105","28104","",""
"637","colour-coding","37","37231","37230","",""
"639","thermistor","283","61305","61304","",""
"641","gsm","322","55130","55129","",""
"642","cellphone","247","87397","87396","",""
"643","datalogger","82","","","",""
"646","c++","172","58918","58917","",""
"647","gps","374","34695","34694","",""
"648","transformer","2681","11025","11024","",""
"656","ac","2648","19818","19817","",""
"665","protection","685","60384","60383","",""
"669","flipflop","860","55126","55125","",""
"672","ttl","444","35246","35245","",""
"673","pnp","336","60298","60297","",""
"677","ipod","18","58677","58676","",""
"678","tl431","33","","","",""
"681","monitor","129","","","",""
"683","configuration","96","","","",""
"684","dac","625","10425","10424","",""
"687","voltage-measurement","650","84449","84448","",""
"688","high-frequency","379","35525","35524","",""
"690","groundloops","219","96671","96670","",""
"691","impedance","1050","30605","30604","",""
"694","scaling","41","","","",""
"696","negative","122","","","",""
"701","tv","121","38188","38187","",""
"706","network-interface","67","","","",""
"709","pcb-fabrication","556","18974","18973","",""
"711","boundary-scan","11","","","",""
"712","production-testing","78","351727","351726","",""
"713","uv","63","550692","550691","",""
"736","nunchuck","3","95528","95527","",""
"738","heatsink","351","34664","34663","",""
"739","dip","76","87141","87140","",""
"740","dc-motor","1726","28345","28344","",""
"743","wifly","9","","","",""
"748","routing","250","59586","59585","",""
"754","bom","55","62210","62209","",""
"760","beagleboard","38","70754","70753","",""
"763","triac","476","11610","11609","",""
"765","arm7","46","","","",""
"769","learning","1","39016","39015","",""
"772","potentiometer","701","18994","18993","",""
"773","thermocouple","187","34401","34400","",""
"776","cortex-m3","127","20189","20188","",""
"777","workbench","27","","","",""
"779","mobile","143","","","",""
"783","bus","309","34676","34675","",""
"784","hdl","218","9055","9054","",""
"786","cable-assemblies","69","","","",""
"787","ezdsp","4","","","",""
"791","corrosion","53","","","",""
"793","rs232","477","10205","10204","",""
"794","imu","152","56941","56940","",""
"797","storage","92","","","",""
"800","opto-isolator","873","36538","36537","",""
"802","ltspice","1362","32608","32607","",""
"805","mplab","125","20319","20318","",""
"810","ultrasound","235","35715","35714","",""
"816","delay","430","115780","115779","",""
"817","in-circuit","16","","","",""
"820","button","347","69212","69211","",""
"821","debounce","142","61319","61318","",""
"823","blink","43","","","",""
"824",".net-micro-framework","22","36604","36603","",""
"828","gyro","129","34660","34659","",""
"842","ribbon-cable","84","56754","56753","",""
"855","optimization","91","","","",""
"858","ntsc","37","20317","20316","",""
"859","oscillator","1441","19947","19946","",""
"860","eeprom","331","23119","23118","",""
"867","telephone","224","58174","58173","",""
"873","rs485","447","35580","35579","",""
"876","rectifier","715","38555","38554","",""
"878","shielding","233","87123","87122","",""
"880","mechanical","132","","","",""
"881","actuator","122","123270","123269","",""
"884","touch-panel","57","","","",""
"885","touchscreen","182","97983","97982","",""
"886","overclocking","18","","","",""
"887","cnc","53","62223","62222","",""
"889","gerber","92","20195","20194","",""
"895","transmission-line","625","103248","103247","",""
"896","usb-device","497","59191","59190","",""
"899","inductance","536","60413","60412","",""
"903","physical-design","67","34408","34407","",""
"907","architecture","59","395590","395589","",""
"910","alu","148","35570","35569","",""
"913","microphone","492","35370","35369","",""
"914","imx31","4","","","",""
"915","mp3","25","117866","117865","",""
"918","phy","91","","","",""
"942","launchpad","46","16313","16312","",""
"953","maxmsp","6","","","",""
"955","lpc","117","60774","60773","",""
"956","pickit","106","35438","35437","",""
"958","spice","517","28341","28340","",""
"961","slave","51","39164","39163","",""
"962","documentation","65","550055","550054","",""
"964","sampling","264","","","",""
"968","8085","69","219356","219355","",""
"971","interrupts","727","60078","60077","",""
"978","buffer","419","62356","62355","",""
"980","arduino-shield","22","87125","87124","",""
"982","wheel","17","","","",""
"987","555","824","17940","17939","",""
"988","phototransistor","213","57438","57437","",""
"992","netduino","52","20113","20112","",""
"994","multimeter","726","35950","35949","",""
"995","can","571","34674","34673","",""
"998","android","210","23121","23120","",""
"1000","pll","287","36145","36144","",""
"1003","sharedbus","15","","","",""
"1005","input","423","84335","84334","",""
"1007","buck","1056","12425","12424","",""
"1008","linear","231","131529","131528","",""
"1009","ldo","375","10818","10817","",""
"1010","home-automation","153","60772","60771","",""
"1011","protocol","237","34647","34646","",""
"1012","x-10","8","75939","75938","",""
"1014","parallax","13","","","",""
"1018","karnaugh-map","126","57240","57239","",""
"1023","pid-controller","456","35527","35526","",""
"1031","identification","1622","44957","44956","",""
"1033","fcc","138","34682","34681","",""
"1034","certification","96","","","",""
"1037","charger","735","81147","81146","",""
"1041","ipv6","3","34643","34642","",""
"1043","inductor","1463","39086","39085","",""
"1051","poe","121","25803","25802","",""
"1052","current-measurement","1154","53528","53527","",""
"1053","logic-analyzer","92","10168","10167","",""
"1055","hard-drive","49","117846","117845","",""
"1056","hall-effect","247","84504","84503","",""
"1057","low-power","760","35214","35213","",""
"1058","low-battery","76","","","",""
"1060","navigation","18","","","",""
"1061","ram","352","55128","55127","",""
"1063","calibration","147","235154","235153","",""
"1068","stripboard","56","36564","36563","",""
"1070","timing","279","69092","69091","",""
"1072","etching","51","","","",""
"1076","atx","161","24886","24885","",""
"1077","repair","375","38184","38183","",""
"1081","cell-battery","239","","","",""
"1083","maximum-ratings","215","60296","60295","",""
"1088","pcb-design","2913","20109","20108","",""
"1089","ratings","75","","","",""
"1090","lm317","218","26666","26665","",""
"1093","comparator","652","61099","61098","",""
"1095","rom","92","62231","62230","",""
"1096","ceramic","107","34543","34542","",""
"1098","durability","16","","","",""
"1100","via","217","38131","38130","",""
"1101","sepic","39","","","",""
"1104","video-transmitter","39","60023","60022","",""
"1106","usb-host","154","59484","59483","",""
"1107","antistatic","87","","","",""
"1108","kirchhoffs-laws","412","48712","48711","",""
"1109","reference","73","","","",""
"1110","rtc","209","20437","20436","",""
"1111","lithium","189","20441","20440","",""
"1112","coin-cell","73","57408","57407","",""
"1116","undervoltage","66","","","",""
"1117","wall-wart","58","61102","61101","",""
"1120","glcd","44","55078","55077","",""
"1123","reliability","131","","","",""
"1126","hd","7","62213","62212","",""
"1127","speakers","516","38138","38137","",""
"1130","distance","163","","","",""
"1132","system-on-chip","45","61315","61314","",""
"1134","fan","379","52403","52402","",""
"1135","cooling","154","87426","87425","",""
"1139","ffc","48","","","",""
"1140","common-mode","208","","","",""
"1141","battery-charging","2275","25799","25798","",""
"1143","peltier","283","62233","62232","",""
"1144","charge","349","84001","84000","",""
"1146","dimming","140","75577","75576","",""
"1152","checklist","5","35691","35690","",""
"1153","tantalum","35","","","",""
"1159","dxdesigner","5","10166","10165","",""
"1160","pov","13","11635","11634","",""
"1164","buying","41","25815","25814","",""
"1166","failure","167","","","",""
"1167","damage","150","","","",""
"1169","how-does-it-work","36","","","",""
"1171","pricing","22","","","",""
"1175","state-machines","220","106552","106551","",""
"1176","isolation","508","82039","82038","",""
"1179","stepper-motor","835","21536","21535","",""
"1180","header","100","87135","87134","",""
"1183","transistors","5465","28099","28098","",""
"1186","arm9","22","34271","34270","",""
"1187","debugging","373","82044","82043","",""
"1189","modulation","415","23123","23122","",""
"1191","h-bridge","720","23125","23124","",""
"1193","4-20ma","101","87302","87301","",""
"1194","packages","226","57424","57423","",""
"1196","decibel","74","117933","117932","",""
"1197","midi","108","96761","96760","",""
"1198","transistor-array","33","118097","118096","",""
"1199","decoupling","115","","","",""
"1200","asic","160","34529","34528","",""
"1201","drc","46","106142","106141","",""
"1203","high-voltage","891","58685","58684","",""
"1204","through-hole","103","167379","167378","",""
"1206","keil","146","131672","131671","",""
"1213","ideas","15","","","",""
"1215","automation","115","84474","84473","",""
"1218","conversion","194","","","",""
"1221","dfm","20","62206","62205","",""
"1224","terminology","224","39144","39143","",""
"1232","swr-meter","16","131681","131680","",""
"1233","mobile-robot","27","","","",""
"1235","uav","23","38399","38398","",""
"1236","sparkfun","46","","","",""
"1237","addressing","113","","","",""
"1238","cables","764","52400","52399","",""
"1239","interconnect","78","","","",""
"1240","baudrate","104","37396","37395","",""
"1242","error-correction","74","105383","105382","",""
"1244","smart-card","41","97732","97731","",""
"1245","nxp","102","36886","36885","",""
"1247","24v","110","132447","132446","",""
"1248","troubleshooting","224","188935","188934","",""
"1251","level","69","","","",""
"1253","icsp","61","58004","58003","",""
"1255","signal-integrity","322","87395","87394","",""
"1257","modem","86","61431","61430","",""
"1258","fsk","41","62250","62249","",""
"1260","class-d","88","95688","95687","",""
"1261","level-shifting","470","34662","34661","",""
"1262","tcp-ip","65","59706","59705","",""
"1263","project-management","5","504524","504523","",""
"1264","piezoelectricity","105","62162","62161","",""
"1265","python","142","20321","20320","",""
"1268","matching","64","551070","551069","",""
"1270","java","27","87133","87132","",""
"1271","clock-speed","192","117887","117886","",""
"1272","eda","97","36514","36513","",""
"1273","surface-mount","801","10276","10275","",""
"1276","books","79","18968","18967","",""
"1282","synthesizer","79","","","",""
"1283","mechanical-assembly","47","","","",""
"1284","control-system","889","32652","32651","",""
"1287","obd","42","98886","98885","",""
"1291","solid-state-relay","490","57585","57584","",""
"1293","programmable-logic","208","20315","20314","",""
"1299","function-generator","187","62074","62073","",""
"1300","range-detector","40","","","",""
"1308","avr-gcc","113","60118","60117","",""
"1309","sata","56","58091","58090","",""
"1311","fuse-bits","38","87420","87419","",""
"1312","lithium-ion","980","87399","87398","",""
"1314","spartan","87","34405","34404","",""
"1315","polyfuse","65","87416","87415","",""
"1316","solar-cell","1007","15123","15122","",""
"1318","bandwidth","254","122610","122609","",""
"1319","jumper","89","","","",""
"1321","receiver","295","84502","84501","",""
"1323","vlsi","240","61321","61320","",""
"1325","emitter-follower","108","194035","194034","",""
"1326","ul","62","56761","56760","",""
"1329","firmware","201","57521","57520","",""
"1331","pcb-assembly","348","24597","24596","",""
"1339","smoke-sensor","19","","","",""
"1340","tvs","226","53871","53870","",""
"1341","imageprocessing","92","170121","170120","",""
"1343","spectrum","71","","","",""
"1344","shift-register","375","84455","84454","",""
"1345","optoelectronics","203","24201","24200","",""
"1347","resistors","3443","20097","20096","",""
"1350","el-wire","28","78839","78838","",""
"1351","solenoid","469","34653","34652","",""
"1352","transient-suppression","81","","","",""
"1355","parity","26","","","",""
"1358","boost","863","12452","12451","",""
"1361","floating-point","81","131779","131778","",""
"1362","microblaze","18","53040","53039","",""
"1369","glue","41","","","",""
"1371","skin-effect","33","117936","117935","",""
"1377","solder-paste","75","123212","123211","",""
"1378","cordic","12","","","",""
"1380","low-pass","434","28267","28266","",""
"1381","dev-kit","12","","","",""
"1382","ground","1217","25699","25698","",""
"1383","matlab","450","32610","32609","",""
"1388","counter","503","61278","61277","",""
"1389","voltage-reference","233","117880","117879","",""
"1390","production","98","","","",""
"1392","compass","29","35366","35365","",""
"1393","modbus","94","61350","61349","",""
"1395","transmitter","359","87392","87391","",""
"1398","footprint","261","59950","59949","",""
"1399","short-circuit","568","83851","83850","",""
"1400","spectrum-analyzer","146","56756","56755","",""
"1403","mouse","49","","","",""
"1405","tri-state","94","62218","62217","",""
"1406","xilinx-system-generator","41","10209","10208","",""
"1407","constant-current","456","87405","87404","",""
"1409","lipo","524","25801","25800","",""
"1410","electronic-load","64","549845","549844","",""
"1413","current-signal","14","","","",""
"1414","schottky","178","57274","57273","",""
"1415","max232","62","117808","117807","",""
"1416","bridge","115","","","",""
"1419","db9","32","","","",""
"1428","development-tools","58","35499","35498","",""
"1431","non-volatile-memory","125","59751","59750","",""
"1434","ddr2","28","","","",""
"1435","sdram","114","57795","57794","",""
"1437","termination","183","62237","62236","",""
"1439","ldr","137","57897","57896","",""
"1446","softconsole","3","","","",""
"1448","sram","170","58337","58336","",""
"1452","practical","35","","","",""
"1453","to220","25","36706","36705","",""
"1455","demodulation","146","","","",""
"1456","underwater","48","38971","38970","",""
"1461","stability","314","552359","552358","",""
"1470","lpcxpresso","22","57566","57565","",""
"1474","roomba","11","99345","99344","",""
"1475","error","249","249300","249299","",""
"1476","lifetime","75","","","",""
"1478","max3232","16","34153","34152","",""
"1479","teensy","108","55684","55683","",""
"1483","5v","331","87144","87143","",""
"1492","amperage","642","87296","87295","",""
"1497","photodiode","472","20434","20433","",""
"1499","physics","313","123100","123099","",""
"1502","diodes","2781","38974","38973","",""
"1503","synthesis","205","35530","35529","",""
"1504","spread-spectrum","21","118092","118091","",""
"1511","ham-radio","100","57568","57567","",""
"1512","rca","36","","","",""
"1514","digital-logic","3634","33873","33872","",""
"1516","hot-air","27","","","",""
"1517","rework","36","","","",""
"1518","calculator","52","","","",""
"1519","radiation","128","229793","229792","",""
"1522","kicad","348","27145","27144","",""
"1523","toner-transfer","6","","","",""
"1527","ferrite","100","117895","117894","",""
"1529","resonant-converter","35","201210","201209","",""
"1530","compact-fluorescent-lamp","15","","","",""
"1532","watts","308","62240","62239","",""
"1534","lamp","103","","","",""
"1538","thermal","408","96852","96851","",""
"1541","velocity","26","103254","103253","",""
"1545","efficiency","312","82828","82827","",""
"1548","ise","88","77389","77388","",""
"1549","e-ink","28","78521","78520","",""
"1550","gumstix","9","480501","480500","",""
"1551","ringing","77","117850","117849","",""
"1555","orcad","162","143977","143976","",""
"1556","fifo","77","84498","84497","",""
"1557","interview-questions","4","","","",""
"1559","esr","76","253266","253265","",""
"1561","drift","47","","","",""
"1565","solder-mask","71","19678","19677","",""
"1566","pads","61","425540","425539","",""
"1569","fourier","267","117794","117793","",""
"1570","test","168","122622","122621","",""
"1572","rohs","21","70784","70783","",""
"1573","lead-free","20","","","",""
"1580","analysis","251","87389","87388","",""
"1581","proximity-sensor","283","57581","57580","",""
"1586","watchdog","97","62229","62228","",""
"1589","duty-cycle","136","35311","35310","",""
"1594","transceiver","186","123097","123096","",""
"1596","eclipse","44","131676","131675","",""
"1597","saturation","213","485978","485977","",""
"1603","thevenin","454","35955","35954","",""
"1604","piezo-buzzer","141","57353","57352","",""
"1608","hdmi","164","80439","80438","",""
"1610","cascode","68","118100","118099","",""
"1612","balancing","53","","","",""
"1613","time","176","420130","420129","",""
"1614","nfc","163","60367","60366","",""
"1615","gpu","53","117990","117989","",""
"1620","photoresistor","103","131683","131682","",""
"1624","tft","108","58340","58339","",""
"1625","high-current","314","35558","35557","",""
"1626","reactance","97","68614","68613","",""
"1630","gain","539","61308","61307","",""
"1631","power-line-communication","77","20366","20365","",""
"1633","sine","206","369701","369700","",""
"1634","wien-bridge","45","118094","118093","",""
"1635","lm386","116","55302","55301","",""
"1636","fluorescent-lamp","46","75027","75026","",""
"1637","electronic-ballast","23","","","",""
"1639","software-defined-radio","33","","","",""
"1640","grounding","894","69210","69209","",""
"1643","pinout","235","97062","97061","",""
"1645","crc","45","84494","84493","",""
"1646","flexible","38","60066","60065","",""
"1647","ce","70","515944","515943","",""
"1653","reference-materials","31","115232","115231","",""
"1657","player","6","","","",""
"1659","igbt","207","82848","82847","",""
"1662","phasor","138","","","",""
"1664","performance","61","","","",""
"1665","pcie","210","60776","60775","",""
"1666","snubber","146","59017","59016","",""
"1668","mixer","159","82443","82442","",""
"1673","npn","642","60294","60293","",""
"1674","specifications","157","","","",""
"1675","chassis","38","","","",""
"1677","instrumentation-amplifier","413","97067","97066","",""
"1678","open-hardware","19","499729","499728","",""
"1681","surge-protection","240","167156","167155","",""
"1684","planahead","8","20193","20192","",""
"1686","kinect","11","","","",""
"1687","stm32","2420","34132","34131","",""
"1688","cache","108","194066","194065","",""
"1689","multiplexer","755","35694","35693","",""
"1690","fft","167","18897","18896","",""
"1692","adder","232","123352","123351","",""
"1694","carry-look-ahead","28","","","",""
"1699","altium","1105","18954","18953","",""
"1702","ripple-counter","53","","","",""
"1703","io","97","35313","35312","",""
"1705","synchronous","150","","","",""
"1709","preamp","144","419920","419919","",""
"1711","assembler","32","82596","82595","",""
"1714","characteristic-impedance","97","","","",""
"1715","controlled-impedance","40","","","",""
"1719","mips","105","85780","85779","",""
"1721","exception","9","","","",""
"1730","lm3915","18","55387","55386","",""
"1731","conformal-coating","36","20197","20196","",""
"1733","redundancy","28","","","",""
"1735","magnetics","426","81918","81917","",""
"1738","register","261","131664","131663","",""
"1740","electrolytic-capacitor","278","37836","37835","",""
"1743","rms","175","35952","35951","",""
"1747","mems","88","59176","59175","",""
"1748","pullup","403","87115","87114","",""
"1749","pulldown","225","87117","87116","",""
"1750","incandescent","47","","","",""
"1754","potting","27","134479","134478","",""
"1759","bidirectional","71","372467","372466","",""
"1760","hid","60","22629","22628","",""
"1762","optics","118","117855","117854","",""
"1763","power-factor-correction","174","95696","95695","",""
"1770","clearance","63","87534","87533","",""
"1772","thyristor","137","","","",""
"1774","computer-architecture","437","63871","63870","",""
"1775","trigger","132","75788","75787","",""
"1776","battery-operated","609","103250","103249","",""
"1777","linker-script","13","","","",""
"1778","modeling","207","59892","59891","",""
"1780","gcc","52","58667","58666","",""
"1782","plug","171","","","",""
"1786","openocd","60","80219","80218","",""
"1790","dimmer","201","","","",""
"1792","copper","103","62235","62234","",""
"1797","voltage-divider","1022","56857","56856","",""
"1798","dc-offset","96","","","",""
"1803","image-sensor","89","62216","62215","",""
"1806","accuracy","107","","","",""
"1808","bit-bang","43","23639","23638","",""
"1811","lead-acid","253","61310","61309","",""
"1812","history","100","186817","186816","",""
"1816","power-electronics","2034","115777","115776","",""
"1819","oled","94","61011","61010","",""
"1820","dot-matrix-display","25","131777","131776","",""
"1821","earth","142","","","",""
"1824","converter","611","62361","62360","",""
"1825","diff-amp","123","","","",""
"1830","nmos","326","58921","58920","",""
"1831","pmos","234","58916","58915","",""
"1837","electric-machine","204","372668","372667","",""
"1838","emc","676","56855","56854","",""
"1841","tube","39","117969","117968","",""
"1843","ddr","103","","","",""
"1844","vibration","103","","","",""
"1845","iir","25","25318","25317","",""
"1846","fir","37","25321","25320","",""
"1847","charge-pump","118","57889","57888","",""
"1848","switch-mode-power-supply","2129","59145","59144","",""
"1849","dc-dc-converter","1749","92565","92564","",""
"1850","control-circuit","7","","","",""
"1852","fault","108","350666","350665","",""
"1853","parasitic-capacitance","82","62252","62251","",""
"1855","transducer","134","","","",""
"1860","load","429","169060","169059","",""
"1861","algorithm","85","167323","167322","",""
"1862","character-lcd","86","55189","55188","",""
"1863","hd44780","29","36987","36986","",""
"1865","integrated-circuit","2342","55118","55117","",""
"1866","kickback","21","","","",""
"1867","solid-state-devices","95","399264","399263","",""
"1869","dds","67","61855","61854","",""
"1870","lvds","153","29318","29317","",""
"1871","microstrip","104","58781","58780","",""
"1872","energy-harvesting","132","60227","60226","",""
"1874","three-phase","606","82811","82810","",""
"1875","movement","36","","","",""
"1878","constraints","40","","","",""
"1880","drawing","52","","","",""
"1883","transient","243","","","",""
"1884","flyback","465","194064","194063","",""
"1886","rotor","39","","","",""
"1890","smbus","48","552393","552392","",""
"1893","source","133","393600","393599","",""
"1894","obsolescence","13","","","",""
"1895","high-impedance","52","","","",""
"1896","decoder","210","235527","235526","",""
"1900","pn-junction","145","","","",""
"1902","power-dissipation","169","117848","117847","",""
"1903","ohms-law","409","61313","61312","",""
"1905","gpio","652","56787","56786","",""
"1906","environmental-sealing","28","59066","59065","",""
"1909","433mhz","124","58932","58931","",""
"1912","keypad","67","87119","87118","",""
"1914","crosstalk","68","","","",""
"1916","feedback","600","115782","115781","",""
