Id,TagName,Count,ExcerptPostId,WikiPostId,IsModeratorOnly,IsRequired
"426","autoplay","4","","","",""
"429","pacman","328","3583","3582","",""
"432","gnome-keyring","103","264554","264553","",""
"436","job-control","190","208968","208967","",""
"437","msys","15","","","",""
"438","mingw","31","","","",""
"440","openssh","587","117295","117294","",""
"452","audio","1653","45343","45342","",""
"453","recording","85","","","",""
"457","swap","587","2217","2216","",""
"458","initrd","135","34374","34373","",""
"460","gzip","320","33086","33085","",""
"462","string","679","145440","145439","",""
"463","alias","746","19029","19028","",""
"464","special-characters","214","415138","415137","",""
"465","video-subtitles","29","","","",""
"466","ssh-tunneling","591","49689","49688","",""
"467","thunar","109","264846","264845","",""
"468","sane","51","264772","264771","",""
"469","cryptography","65","154914","154913","",""
"471","cp","670","8201","8200","",""
"472","setuptools","12","","","",""
"473","thinkpad","238","37802","37801","",""
"474","utilities","278","12009","12008","",""
"475","cd-command","372","15713","15712","",""
"477","rsync","1684","5481","5480","",""
"478","lvm","1292","9697","9696","",""
"479","disk-usage","903","154156","154155","",""
"480","run-dialog","7","","","",""
"481","openbsd","434","5309","5308","",""
"484","netbsd","71","8015","8014","",""
"485","python","1934","8080","8079","",""
"486","aix","649","15392","15391","",""
"488","kernel-modules","980","26668","26667","",""
"489","apt","2638","7785","7784","",""
"490","twinview","5","","","",""
"491","wallpaper","87","197280","197279","",""
"492","file-transfer","181","","","",""
"494","perl","1241","29099","29098","",""
"496","evolution","57","8156","8155","",""
"497","exchange","22","523683","523682","",""
"498","autocomplete","712","56743","56742","",""
"500","dependencies","520","120412","120411","",""
"501","c++","273","36649","36648","",""
"502","mp3","85","134720","134719","",""
"503","id3","16","","","",""
"505","header-file","75","43769","43768","",""
"506","music-player","43","","","",""
"508","openvms","8","20938","20937","",""
"511","dd","713","37860","37859","",""
"512","fdisk","400","153036","153035","",""
"513","data-recovery","706","56754","56753","",""
"514","wine","414","8323","8322","",""
"515","i18n","36","8170","8169","",""
"516","live-usb","504","66475","66474","",""
"517","fonts","623","56750","56749","",""
"518","x11","2441","8031","8030","",""
"520","mutt","405","36615","36614","",""
"523","system-information","51","","","",""
"524","search","504","159113","159112","",""
"526","livecd","206","103341","103340","",""
"527","browser","273","36609","36608","",""
"529","xrandr","466","36617","36616","",""
"531","cups","443","30477","30476","",""
"532","rsyslog","353","179695","179694","",""
"533","notifications","175","","","",""
"536","segmentation-fault","126","8211","8210","",""
"538","executable","512","56740","56739","",""
"542","shell-script","13863","7990","7989","",""
"543","gnome-panel","32","","","",""
"544","unmounting","146","","","",""
"547","software-installation","2199","37873","37872","",""
"549","util-linux","23","264764","264763","",""
"550","echo","420","159238","159237","",""
"551","vi","378","8068","8067","",""
"557","system-v","25","472350","472349","",""
"559","menu","142","","","",""
"560","icons","173","","","",""
"561","scanner","125","391339","391338","",""
"562","vimrc","160","53156","53155","",""
"564","afs","20","87046","87045","",""
"565","highlighting","46","","","",""
"570","tail","364","134285","134284","",""
"571","ntfs","361","8253","8252","",""
"572","qos","45","178936","178935","",""
"573","badblocks","99","87094","87093","",""
"574","process-management","314","374714","374713","",""
"575","32bit","150","19021","19020","",""
"576","coreutils","198","179714","179713","",""
"577","stat","161","220921","220920","",""
"578","reference","27","62329","62328","",""
"579","pdf","580","36598","36597","",""
"580","mandriva","12","","","",""
"581","hardening","38","151260","151259","",""
"582","text-processing","7226","8601","8600","",""
"587","sqlserver","32","","","",""
"588","vmware","543","63520","63519","",""
"589","buffer","145","154153","154152","",""
"593","stability","39","","","",""
"594","acpi","238","56418","56417","",""
"595","wget","726","8197","8196","",""
"598","rsnapshot","51","","","",""
"599","grub2","1454","56748","56747","",""
"600","ionice","18","","","",""
"602","priority","78","","","",""
"603","daemontools","14","38530","38529","",""
"604","ext3","143","36605","36604","",""
"605","file-descriptors","325","","","",""
"608","base64","38","210516","210515","",""
"610","etc","159","155118","155117","",""
"611","tty","818","53486","53485","",""
"612","screenshot","93","170389","170388","",""
"616","tabulation","13","128584","128583","",""
"620","indentation","41","","","",""
"621","php","903","36594","36593","",""
"622","hashsum","245","333642","333641","",""
"623","internet","360","246190","246189","",""
"624","gdm","154","75863","75862","",""
"626","touch-screen","123","","","",""
"628","graphics","485","158831","158830","",""
"629","account-restrictions","104","","","",""
"630","career","3","","","",""
"631","linker","96","","","",""
"632","key-authentication","312","179693","179692","",""
"633","tablet","68","77225","77224","",""
"634","distribution-choice","292","32940","32939","",""
"635","nohup","243","139965","139964","",""
"637","terminology","131","181666","181665","",""
"639","date","1024","8293","8292","",""
"641","copy-paste","48","","","",""
"642","iphone","34","183719","183718","",""
"646","cloning","121","66214","66213","",""
"647","environment-variables","1285","32937","32936","",""
"648","watch","106","37139","37138","",""
"649","symlink","991","43485","43484","",""
"652","webos","4","","","",""
"654","nvidia","1061","70920","70919","",""
"655","multi-monitor","485","388569","388568","",""
"656","recursive","305","18741","18740","",""
"657","filenames","1070","114372","114371","",""
"660","clipboard","359","279482","279481","",""
"661","sata","95","","","",""
"662","pata","7","","","",""
"663","scsi","119","","","",""
"664","devices","720","159063","159062","",""
"665","slackware","170","36784","36783","",""
"666","image-editor","14","","","",""
"667","eject","17","","","",""
"668","amarok","8","32050","32049","",""
"669","webserver","521","121262","121261","",""
"670","file-copy","571","237916","237915","",""
"673","fish","163","9852","9851","",""
"675","truecrypt","37","","","",""
"676","fat","67","8186","8185","",""
"678","openwrt","296","8178","8177","",""
"680","udhcpc","16","561411","561410","",""
"682","imagemagick","285","29536","29535","",""
"683","image-manipulation","127","156655","156654","",""
"684","parted","205","181662","181661","",""
"685","history","371","5312","5311","",""
"686","kopete","4","264900","264899","",""
"688","inode","269","179705","179704","",""
"690","hibernate","192","78007","78006","",""
"691","fuse","181","49697","49696","",""
"692","ssl","570","151962","151961","",""
"695","csh","245","71514","71513","",""
"696","sort","854","120187","120186","",""
"697","directory-structure","429","18739","18738","",""
"699","malware","133","71554","71553","",""
"700","gedit","104","49693","49692","",""
"701","hard-disk","1215","63524","63523","",""
"702","sme-server","4","","","",""
"703","word-processing","15","","","",""
"704","slackbuilds","9","","","",""
"706","eclipse","97","","","",""
"710","composite","11","","","",""
"713","bandwidth","129","87096","87095","",""
"714","forensics","57","","","",""
"715","connection-sharing","50","","","",""
"716","ethernet","568","115165","115164","",""
"717","bridge","408","179691","179690","",""
"719","wake-on-lan","55","","","",""
"720","pxe","148","","","",""
"721","ltsp","12","","","",""
"722","lsof","182","121453","121452","",""
"723","limit","237","50272","50271","",""
"724","ipc","103","30542","30541","",""
"726","synergy","18","","","",""
"729","touchpad","345","279480","279479","",""
"736","fsck","285","8422","8421","",""
"737","superblock","58","","","",""
"738","imap","137","145848","145847","",""
"739","wicd","35","34084","34083","",""
"740","networkmanager","829","29538","29537","",""
"741","irssi","34","58784","58783","",""
"742","filter","151","","","",""
"743","nis","53","","","",""
"744","autofs","116","80624","80623","",""
"750","non-gnu","5","","","",""
"753","input-method","91","207687","207686","",""
"754","mouse","614","45355","45354","",""
"756","motd","52","126435","126434","",""
"758","mysql","885","30806","30805","",""
"759","syslog","360","118069","118068","",""
"764","pae","17","219229","219228","",""
"765","i386","12","","","",""
"769","initramfs","375","264840","264839","",""
"770","busybox","347","8203","8202","",""
"771","cpio","57","264849","264848","",""
"773","music","59","","","",""
"775","kwin","29","","","",""
"776","tiling-wm","70","38649","38648","",""
"778","plasma","158","30313","30312","",""
"782","drag-and-drop","27","","","",""
"784","upgrade","1030","68706","68705","",""
"785","bluetooth","574","64118","64117","",""
"786","wayland","247","264805","264804","",""
"787","thunderbird","172","145846","145845","",""
"791","vpn","743","8205","8204","",""
"796","fstab","670","34446","34445","",""
"797","os390","8","","","",""
"798","posix","522","36613","36612","",""
"799","powerpc","64","73986","73985","",""
"802","ipod","9","","","",""
"805","profile","222","43776","43775","",""
"807","quoting","994","56746","56745","",""
"809","tagging","24","17890","17889","",""
"811","rxvt","166","553936","553935","",""
"817","bonding","93","","","",""
"818","regular-expression","2305","14959","14958","",""
"819","function","476","315919","315918","",""
"822","kickstart","140","","","",""
"825","file-management","67","","","",""
"826","dm-crypt","137","","","",""
"828","gvim","76","105216","105215","",""
"829","ruby","150","36657","36656","",""
"830","motion","24","163420","163419","",""
"831","troubleshooting","213","40790","40789","",""
"832","virtualbox","1558","8207","8206","",""
"833","xen","208","8182","8181","",""
"834","jack","93","195839","195838","",""
"835","fsarchiver","4","","","",""
"836","spinlock","7","","","",""
"837","freedesktop","81","106881","106880","",""
"838","sfdisk","31","264862","264861","",""
"839","parallels","20","39707","39706","",""
"840","core-dump","139","40876","40875","",""
"844","fetchmail","55","409178","409177","",""
"852","hosts","201","118242","118241","",""
"853","bootable","223","67662","67661","",""
"857","linux-mint","3683","30797","30796","",""
"860","polkit","95","203140","203139","",""
"862","lock","118","","","",""
"863","bittorrent","76","55701","55700","",""
"866","wubi","15","115201","115200","",""
"870","multiseat","28","","","",""
"871","irc","48","36662","36661","",""
"873","ascii","80","425739","425738","",""
"879","conky","106","37718","37717","",""
"882","fork","168","","","",""
"884","external-hdd","218","","","",""
"885","usb-drive","644","26665","26664","",""
"887","exit","199","","","",""
"888","firewire","8","134773","134772","",""
"889","trap","154","","","",""
"893","load","87","","","",""
"894","statistics","68","","","",""
"897","avahi","69","47531","47530","",""
"900","dynamic-linking","241","85287","85286","",""
"903","readline","245","36611","36610","",""
"905","line-editor","98","103947","103946","",""
"906","focus","35","","","",""
"907","hook","46","","","",""
"912","shared-memory","59","","","",""
"913","file-format","77","","","",""
"916","api","68","","","",""
"918","iceweasel","45","","","",""
"919","fglrx","55","","","",""
"920","byobu","59","8168","8167","",""
"921","sshfs","223","179716","179715","",""
"922","wildcards","956","16021","16020","",""
"923","toolchain","32","","","",""
"924","cross-compilation","226","333066","333065","",""
"925","database","183","36659","36658","",""
"928","open-files","127","182766","182765","",""
"930","hot-plug","49","434242","434241","",""
"935","android","509","32935","32934","",""
"938","testing","135","24283","24282","",""
"940","ttf","18","","","",""
"942","elf","104","379074","379073","",""
"945","modprobe","101","","","",""
"948","interrupt","143","","","",""
"950","timestamps","488","159137","159136","",""
"952","cut","373","72679","72678","",""
"954","ntfs-3g","83","8255","8254","",""
"955","systemd","3440","30461","30460","",""
"956","init","310","159156","159155","",""
"957","upstart","147","159235","159234","",""
"958","ping","407","121278","121277","",""
"959","measure","19","","","",""
"960","mc","112","36666","36665","",""
"961","mirror","84","250498","250497","",""
"966","architecture","133","94698","94697","",""
"971","group","553","152155","152154","",""
"973","web","160","","","",""
"975","rename","1035","97724","97723","",""
"978","home","365","65081","65080","",""
"979","gpg","574","74732","74731","",""
"980","openoffice","36","34640","34639","",""
"981","dtach","4","20773","20772","",""
"984","cfdisk","30","73173","73172","",""
"985","tcp","542","92378","92377","",""
"987","gtk","295","82041","82040","",""
"991","session","233","","","",""
"992","cluster","195","159802","159801","",""
"993","proc","465","120401","120400","",""
"994","html","275","44021","44020","",""
"996","crunchbang","93","34426","34425","",""
"999","not-root-user","362","8953","8952","",""
"1000","xvfb","62","","","",""
"1001","rss-aggregator","12","","","",""
"1006","unicode","415","36652","36651","",""
"1007","package-management","2011","12438","12437","",""
"1008","random","193","214795","214794","",""
"1009","rm","745","11298","11297","",""
"1013","kde-activities","10","","","",""
"1017","scrolling","163","","","",""
"1021","boost","33","","","",""
"1022","fluxbox","78","30197","30196","",""
"1023","openssl","605","109523","109522","",""
"1027","sysfs","126","115629","115628","",""
"1028","router","246","64425","64424","",""
"1029","small-distribution","55","","","",""
"1030","fan","90","","","",""
"1033","display-manager","125","","","",""
"1034","http","264","152501","152500","",""
"1035","sparse-files","63","","","",""
"1036","glibc","252","141236","141235","",""
"1039","privacy","72","","","",""
"1041","ntpd","142","72718","72717","",""
"1047","workspaces","124","","","",""
"1048","x-server","291","364837","364836","",""
"1049","port-forwarding","449","107296","107295","",""
"1054","locale","437","18441","18440","",""
"1055","error-handling","287","203000","202999","",""
"1057","distributed-filesystem","25","","","",""
"1058","macro","44","","","",""
"1063","dd-wrt","74","8164","8163","",""
"1065","mmap","54","154826","154825","",""
"1066","theme","247","","","",""
"1068","amazon-ec2","311","56420","56419","",""
"1069","ipv6","416","121288","121287","",""
"1070","framebuffer","127","223393","223392","",""
"1071","csv","744","60614","60613","",""
"1072","window","188","8704","8703","",""
"1078","remote-desktop","224","179698","179697","",""
"1079","skype","113","36664","36663","",""
"1080","alternatives","62","14123","14122","",""
"1082","btrfs","614","35979","35978","",""
"1083","7z","65","19025","19024","",""
"1084","edid","34","264856","264855","",""
"1086","xmodmap","223","121301","121300","",""
"1087","xchat","7","72614","72613","",""
"1089","split","245","","","",""
"1090","synchronization","324","373103","373102","",""
"1094","last","75","136896","136895","",""
"1099","conversion","305","18826","18825","",""
"1100","multiuser","56","","","",""
"1101","concurrency","69","334021","334020","",""
"1102","info","52","34369","34368","",""
"1103","freeze","327","12410","12409","",""
"1108","adobe-flash","96","19027","19026","",""
"1111","burning","49","","","",""
"1115","rdiff-backup","18","80626","80625","",""
"1116","restore","143","","","",""
"1117","cvs","23","72895","72894","",""
"1119","plan9","12","308946","308945","",""
"1121","rtos","10","","","",""
"1122","vxworks","4","","","",""
"1124","exim","133","38262","38261","",""
"1125","od","35","","","",""
"1126","squid","164","38786","38785","",""
"1129","flash-memory","124","","","",""
"1131","binary","265","11120","11119","",""
"1135","file-manager","141","","","",""
"1138","trash","52","","","",""
"1139","radeon","111","","","",""
"1140","mime-types","155","","","",""
"1141","resources","79","","","",""
"1142","raid5","95","","","",""
"1143","nice","106","89939","89938","",""
"1146","algorithms","17","","","",""
"1148","telnet","206","538335","538334","",""
"1149","openvpn","757","179687","179686","",""
"1151","moonlight","7","","","",""
"1152","mail-user-agent","14","","","",""
"1153","scientific-linux","149","33960","33959","",""
"1156","services","822","121267","121266","",""
"1157","privoxy","32","36668","36667","",""
"1159","intel-gma","11","","","",""
"1160","uptime","72","","","",""
"1161","xvideo","3","","","",""
"1162","logout","69","","","",""
"1164","reinstall","39","","","",""
"1172","serial-port","434","181655","181654","",""
"1173","xkb","331","121299","121298","",""
"1174","maemo","6","","","",""
"1175","mobile","64","312055","312054","",""
"1178","command-not-found","54","","","",""
"1183","dokuwiki","5","","","",""
"1184","multicast","81","346139","346138","",""
"1186","chat","30","312812","312811","",""
"1187","dyndns","13","","","",""
"1190","system-installation","1397","37871","37870","",""
"1193","useradd","199","73031","73030","",""
"1196","yast","42","77964","77963","",""
"1200","flac","43","","","",""
"1202","nginx","633","30223","30222","",""
"1205","whitespace","136","208965","208964","",""
"1206","gnu-make","81","197145","197144","",""
"1210","screen-lock","154","","","",""
"1212","grml","7","","","",""
"1218","which","78","154150","154149","",""
"1219","timeout","175","330088","330087","",""
"1223","block-device","371","264842","264841","",""
"1224","gnome-terminal","502","73189","73188","",""
"1225","time","423","72272","72271","",""
"1227","ipsec","105","152143","152142","",""
"1228","profiling","65","","","",""
"1232","login-manager","38","","","",""
"1233","escape-characters","368","180172","180171","",""
"1236","gnome-shell","357","37145","37144","",""
"1237","gnome3","793","13099","13098","",""
"1238","cal","31","26881","26880","",""
"1244","gdb","146","597936","597935","",""
"1247","tmp","138","","","",""
"1249","curl","849","44655","44654","",""
"1250","selenium","14","","","",""
"1251","mail-transport-agent","53","344724","344723","",""
"1253","replace","384","","","",""
"1254","distribution-media","11","","","",""
"1256","chkrootkit","24","","","",""
"1257","alt-tab","19","","","",""
"1258","automake","42","","","",""
"1259","brace-expansion","136","264844","264843","",""
"1260","weblogic","18","","","",""
"1261","mac-address","134","152138","152137","",""
"1265","lxde","251","42080","42079","",""
"1268","lighttpd","28","","","",""
"1272","table","64","","","",""
"1273","uniq","159","","","",""
"1274","nano","117","203610","203609","",""
"1275","zypper","97","603860","603859","",""
"1276","console","614","92370","92369","",""
"1277","cursor","108","","","",""
"1278","serial-console","150","","","",""
"1279","scim","2","","","",""
"1280","svg","18","","","",""
"1281","kerberos","157","68215","68214","",""
"1283","vlan","113","117710","117709","",""
"1285","right-to-left","9","","","",""
"1287","productivity","33","","","",""
"1293","graph","22","339605","339604","",""
"1295","unity","85","110265","110264","",""
"1296","kiosk","47","145799","145798","",""
"1297","smp","10","","","",""
"1298","removable-storage","74","","","",""
"1300","configure","185","36789","36788","",""
"1301","static-linking","37","","","",""
"1302","notes","12","","","",""
"1305","postfix","659","13505","13504","",""
"1307","pf","75","45335","45334","",""
"1308","keyboard-layout","678","48491","48490","",""
"1310","interactive","78","","","",""
"1313","jobs","123","176073","176072","",""
"1314","files","4435","19034","19033","",""
"1315","verification","38","","","",""
"1316","checksum","135","384145","384144","",""
"1317","journaling","45","","","",""
"1318","corruption","166","122579","122578","",""
"1319","procmail","68","81298","81297","",""
"1320","window-title","65","","","",""
"1322","macintosh","461","45337","45336","",""
"1324","pidfile","21","138599","138598","",""
"1325","xattr","78","276969","276968","",""
"1327","finance","4","313602","313601","",""
"1328","spell-checking","38","","","",""
"1331","pulseaudio","848","45345","45344","",""
"1333","sysctl","121","576640","576639","",""
"1334","socks","79","","","",""
"1336","jpeg","37","","","",""
"1342","arithmetic","178","174445","174444","",""
"1343","x86","183","13172","13171","",""
"1347","patterns","63","","","",""
"1351","ppp","106","583899","583898","",""
"1354","video-encoding","91","","","",""
"1356","bind","271","18014","18013","",""
"1359","tor","125","62976","62975","",""
"1360","bc","107","354155","354154","",""
"1364","activex","3","120940","120939","",""
"1365","perf-event","24","70865","70864","",""
"1368","raid1","148","","","",""
"1377","snmp","104","62000","61999","",""
"1378","cutycapt","3","206987","206986","",""
"1379","images","315","26467","26466","",""
"1382","apparmor","91","392268","392267","",""
"1383","tcpdump","234","75882","75881","",""
"1385","audio-cd","35","","","",""
"1386","ntp","255","22968","22967","",""
"1387","xmonad","146","21242","21241","",""
"1388","high-performance","26","","","",""
