Id,TagName,Count,ExcerptPostId,WikiPostId,IsModeratorOnly,IsRequired
"113","magnetohydrodynamics","93","223526","223525","",""
"114","reversibility","441","123750","123749","",""
"116","newtonian-mechanics","15398","9934","9933","",""
"117","acceleration","2276","46084","46083","",""
"120","rotational-dynamics","2898","34378","34377","",""
"123","time-travel","193","69818","69817","",""
"124","faster-than-light","780","75980","75979","",""
"126","photons","3191","11328","11327","",""
"128","models","262","71380","71379","",""
"129","nature","25","168047","168046","",""
"132","air","602","45533","45532","",""
"133","pressure","2772","31412","31411","",""
"136","sun","639","27822","27821","",""
"139","torque","1238","70788","70787","",""
"140","angular-momentum","2941","46565","46564","",""
"141","gyroscopes","229","","","",""
"142","tevatron","8","","","",""
"143","mathematics","806","23249","23248","",""
"148","volume","327","","","",""
"150","schroedinger-equation","2068","24691","24690","",""
"151","many-body","581","109933","109932","",""
"153","equilibrium","653","","","",""
"154","statics","503","70802","70801","",""
"155","stability","414","350152","350151","",""
"156","capillary-action","123","","","",""
"157","heat","294","28597","28596","",""
"158","radiation","1245","28592","28591","",""
"159","thermal-radiation","1163","46465","46464","",""
"160","aerodynamics","702","46150","46149","",""
"162","lift","185","70674","70673","",""
"163","angular-velocity","602","70521","70520","",""
"164","vectors","1829","61092","61091","",""
"166","geophysics","348","14591","14590","",""
"167","water","1536","12027","12026","",""
"168","acoustics","2182","55124","55123","",""
"169","photoelectric-effect","522","14574","14573","",""
"170","explosions","226","","","",""
"171","measurement-problem","628","33310","33309","",""
"172","precession","188","","","",""
"174","electricity","3374","31410","31409","",""
"175","electromagnetism","13584","12029","12028","",""
"176","estimation","877","","","",""
"178","carrier-particles","154","244571","244570","",""
"179","reflection","1365","614366","614365","",""
"182","buoyancy","530","19698","19697","",""
"183","biology","376","455837","455836","",""
"185","history","820","60295","60294","",""
"186","si-units","442","73799","73798","",""
"187","speed-of-light","2255","11330","11329","",""
"189","temperature","2484","45433","45432","",""
"191","newtonian-gravity","3933","43536","43535","",""
"192","centrifugal-force","554","46396","46395","",""
"193","electrical-engineering","431","","","",""
"194","waves","4381","23723","23722","",""
"195","fourier-transform","1192","82134","82133","",""
"199","collision","1423","70537","70536","",""
"200","solid-state-physics","2645","19557","19556","",""
"203","antimatter","725","138231","138230","",""
"204","heavy-ion","27","195027","195026","",""
"209","polarization","925","67871","67870","",""
"210","vector-fields","884","189647","189646","",""
"211","interferometry","253","14917","14916","",""
"212","computational-physics","1294","24693","24692","",""
"214","dielectric","627","496749","496748","",""
"215","laws-of-physics","142","53863","53862","",""
"216","statistical-mechanics","4749","14283","14282","",""
"217","notation","1124","182510","182509","",""
"219","plane-wave","85","","","",""
"220","scattering-cross-section","359","90124","90123","",""
"221","cosmic-rays","107","28434","28433","",""
"223","energy","5380","21497","21496","",""
"224","friction","2096","46086","46085","",""
"226","entropy","2125","12535","12534","",""
"227","electromagnetic-radiation","4223","23949","23948","",""
"229","perpetual-motion","230","28588","28587","",""
"230","chemical-compounds","92","","","",""
"231","quantum-gravity","967","13895","13894","",""
"232","relative-motion","569","","","",""
"233","nanoscience","183","80345","80344","",""
"234","geometric-optics","1044","17704","17703","",""
"235","quantization","262","89973","89972","",""
"236","second-quantization","506","262647","262646","",""
"237","scattering","1300","61952","61951","",""
"238","dirac-equation","776","77090","77089","",""
"239","epr-experiment","101","","","",""
"242","ads-cft","441","72418","72417","",""
"244","category-theory","50","","","",""
"248","group-theory","1586","62233","62232","",""
"249","lie-algebra","774","78743","78742","",""
"250","group-representations","570","246334","246333","",""
"251","soft-question","1247","10110","10109","",""
"252","microscopy","218","","","",""
"253","non-linear-optics","212","","","",""
"254","imaging","133","","","",""
"257","quantum-information","2555","7211","7210","",""
"263","universe","1437","76116","76115","",""
"264","superconductivity","991","8578","8577","",""
"265","spacetime","3090","2666","2665","",""
"266","home-experiment","636","13589","13588","",""
"269","harmonic-oscillator","1795","10619","10618","",""
"270","research-level","626","28833","28832","",""
"276","spectroscopy","840","14560","14559","",""
"277","big-bang","890","45442","45441","",""
"282","gravitational-collapse","72","264773","264772","",""
"283","black-holes","3826","10885","10884","",""
"284","chirality","224","281574","281573","",""
"285","coordinate-systems","1961","73795","73794","",""
"287","physical-constants","554","","","",""
"288","parity","353","247673","247672","",""
"289","inert-gases","33","70670","70669","",""
"292","cherenkov-radiation","52","14584","14583","",""
"293","electric-circuits","3382","89683","89682","",""
"294","analyticity","125","","","",""
"295","elasticity","660","190910","190909","",""
"297","magnetic-monopoles","275","76774","76773","",""
"298","phase-transition","999","384516","384515","",""
"301","metrology","267","70678","70677","",""
"302","time","1788","59856","59855","",""
"304","spring","1027","70793","70792","",""
"305","orbital-motion","1950","70772","70771","",""
"306","noethers-theorem","622","12539","12538","",""
"307","ising-model","479","249577","249576","",""
"309","everyday-life","1814","17449","17448","",""
"310","gauge-theory","1658","78766","78765","",""
"312","stellar-population","14","","","",""
"314","electronics","577","62276","62275","",""
"315","velocity","1713","70778","70777","",""
"317","symmetry","2281","70136","70135","",""
"318","ice","220","","","",""
"321","quasiparticles","90","484334","484333","",""
"322","superfluidity","204","82891","82890","",""
"329","conformal-field-theory","1085","234398","234397","",""
"331","condensed-matter","3718","13893","13892","",""
"336","hawking-radiation","446","10881","10880","",""
"338","path-integral","1061","72415","72414","",""
"339","graph-theory","33","509346","509345","",""
"342","biophysics","578","197262","197261","",""
"343","visible-light","4096","17706","17705","",""
"344","spin-chains","133","485195","485194","",""
"346","differential-geometry","2824","27878","27877","",""
"347","quantum-electrodynamics","1623","12699","12698","",""
"348","lightning","205","273682","273681","",""
"351","information","468","76865","76864","",""
"352","relativity","1101","46489","46488","",""
"354","causality","746","","","",""
"355","convection","186","82889","82888","",""
"357","loop-quantum-gravity","126","","","",""
"358","freezing","97","70664","70663","",""
"359","tensor-calculus","1851","255133","255132","",""
"360","equivalence-principle","407","","","",""
"361","solar-system","582","70782","70781","",""
"362","celestial-mechanics","563","","","",""
"363","rocket-science","616","128675","128674","",""
"364","1pi-effective-action","108","","","",""
"365","supergravity","215","76000","75999","",""
"366","renormalization","1333","24742","24741","",""
"369","surface-tension","596","53955","53954","",""
"370","vacuum","1009","70791","70790","",""
"371","frequency","1093","88276","88275","",""
"373","laser","1273","11893","11892","",""
"383","quantum-chromodynamics","844","12697","12696","",""
"384","lattice-model","320","54357","54356","",""
"386","gps","59","70666","70665","",""
"387","electrons","2612","11915","11914","",""
"389","approximations","603","150870","150869","",""
"390","semiconductor-physics","1415","19559","19558","",""
"392","kinetic-theory","580","96639","96638","",""
"394","neutrinos","759","6496","6495","",""
"401","twistor","35","132328","132327","",""
"404","space-expansion","1481","76118","76117","",""
"406","topological-entropy","11","","","",""
"407","topological-insulators","391","6213","6212","",""
"408","quantum-hall-effect","267","283933","283932","",""
"409","mass-spectrometry","20","","","",""
"411","graphene","225","6211","6210","",""
"412","fermions","980","10621","10620","",""
"413","visualization","119","","","",""
"417","synchrotron-radiation","42","","","",""
"418","unit-conversion","273","","","",""
"423","berry-pancharatnam-phase","151","","","",""
"426","cp-violation","139","29063","29062","",""
"429","kaluza-klein","117","76108","76107","",""
"430","compactification","183","281803","281802","",""
"433","cold-fusion","33","","","",""
"439","power","745","70684","70683","",""
"440","light-emitting-diodes","212","","","",""
"441","plasma-physics","732","65932","65931","",""
"443","refraction","1166","73802","73801","",""
"445","vision","473","17702","17701","",""
"448","geometry","743","76112","76111","",""
"450","calabi-yau","48","267118","267117","",""
"454","bells-inequality","260","235591","235590","",""
"455","arrow-of-time","159","256699","256698","",""
"459","interference","1019","254167","254166","",""
"460","curvature","1181","76114","76113","",""
"463","anthropic-principle","38","267228","267227","",""
"464","locality","196","","","",""
"471","radio","224","","","",""
"473","metals","413","","","",""
"474","cosmological-constant","298","","","",""
"475","bose-einstein-condensate","386","145748","145747","",""
"476","exchange-interaction","50","43531","43530","",""
"477","spin-statistics","182","","","",""
"478","specific-reference","391","14205","14204","",""
"481","resonance","579","239799","239798","",""
"482","duality","191","76457","76456","",""
"483","supersymmetry","1042","67443","67442","",""
"484","yang-mills","495","234729","234728","",""
"485","free-fall","400","","","",""
"486","classical-electrodynamics","975","385632","385631","",""
"487","field-theory","2003","385137","385136","",""
"488","antennas","267","","","",""
"492","stellar-evolution","122","","","",""
"496","continuum-mechanics","566","44081","44080","",""
"497","big-list","56","38423","38422","",""
"498","conservation-laws","2353","70775","70774","",""
"499","integrals-of-motion","73","","","",""
"500","chaos-theory","326","88249","88248","",""
"502","non-equilibrium","224","","","",""
"503","grassmann-numbers","202","","","",""
"504","diffusion","439","281215","281214","",""
"506","anyons","111","67917","67916","",""
"508","hopf-algebra","7","","","",""
"509","astrometrics","11","","","",""
"510","radiometry","60","","","",""
"511","de-sitter-spacetime","98","","","",""
"512","event-horizon","892","132113","132112","",""
"516","signal-processing","279","","","",""
"517","interactions","600","257622","257621","",""
"518","statistics","483","","","",""
"523","fluctuation-dissipation","60","","","",""
"524","oscillators","829","","","",""
"527","stellar-physics","195","246938","246937","",""
"531","diffeomorphism-invariance","102","","","",""
"532","observables","531","257932","257931","",""
"534","string","832","54946","54945","",""
"537","technology","56","","","",""
"539","navier-stokes","283","60629","60628","",""
"540","weather","183","","","",""
"541","turbulence","285","244441","244440","",""
"542","quantum-interpretations","789","21470","21469","",""
"543","topological-order","322","34200","34199","",""
"547","terminology","1765","61665","61664","",""
"548","magnetic-moment","452","237428","237427","",""
"549","gravitational-redshift","140","","","",""
"552","linear-systems","207","","","",""
"554","casimir-effect","141","","","",""
"557","tsunami","14","14580","14579","",""
"558","double-slit-experiment","1031","127737","127736","",""
"563","radioactivity","530","12775","12774","",""
"564","cpt-violation","14","","","",""
"565","pair-production","156","314818","314817","",""
"566","spinors","743","","","",""
"567","covariance","468","105651","105650","",""
"568","brachistochrone-problem","30","14564","14563","",""
"571","tidal-effect","305","14582","14581","",""
"572","brownian-motion","181","209902","209901","",""
"573","chemical-potential","224","282237","282236","",""
"574","units","933","22053","22052","",""
"575","crystals","703","240902","240901","",""
"577","poincare-symmetry","246","","","",""
"578","symmetry-breaking","744","234136","234135","",""
"579","hilbert-space","3162","72151","72150","",""
"583","vortex","242","","","",""
"585","scaling","104","231128","231127","",""
"588","dimensional-analysis","928","69707","69706","",""
"589","cavity-qed","70","9426","9425","",""
"592","wormholes","236","","","",""
"593","degrees-of-freedom","350","512479","512478","",""
"595","topological-field-theory","412","70973","70972","",""
"597","design","32","","","",""
"600","radio-frequency","240","","","",""
"603","supernova","162","110005","110004","",""
"604","propulsion","225","","","",""
"613","particle-detectors","246","14578","14577","",""
"614","data","142","","","",""
"621","inertial-frames","1718","70806","70805","",""
"627","states-of-matter","216","87843","87842","",""
"628","stress-strain","551","","","",""
"631","luminosity","95","247128","247127","",""
"632","wavefunction","2691","61667","61666","",""
"633","normalization","250","","","",""
"634","hydrogen","550","78175","78174","",""
"635","planets","766","45436","45435","",""
"636","doppler-effect","423","73789","73788","",""
"638","superalgebra","93","","","",""
"641","inductance","572","263215","263214","",""
"648","topology","756","257229","257228","",""
"655","baryons","138","478467","478466","",""
"656","galaxies","517","45522","45521","",""
"657","moon","315","70804","70803","",""
"658","unified-theories","104","","","",""
"660","food","36","","","",""
"667","mass-energy","974","252030","252029","",""
"668","phonons","290","240414","240413","",""
"669","operators","3084","78468","78467","",""
"670","quantum-chemistry","242","","","",""
"674","electroweak","289","91538","91537","",""
"675","tachyon","90","75983","75982","",""
"678","rotation","842","70796","70795","",""
"679","meteorology","108","150380","150379","",""
"680","elements","176","","","",""
"682","superconformality","49","","","",""
"683","fermis-golden-rule","93","","","",""
"684","phase-space","625","233982","233981","",""
"687","aircraft","240","70519","70518","",""
"689","faq","27","14397","14396","",""
"690","renewable-energy","139","12197","12196","",""
"691","regularization","367","244783","244782","",""
"693","free-body-diagram","1153","80994","80993","",""
"695","commutator","898","73838","73837","",""
"699","coherence","195","242517","242516","",""
"703","thermal-conductivity","450","","","",""
"704","building-physics","36","16515","16514","",""
"707","viscosity","416","","","",""
"708","machs-principle","96","435080","435079","",""
"709","inertia","356","69499","69498","",""
"710","linear-algebra","659","76110","76109","",""
"712","experimental-technique","358","14562","14561","",""
"714","hologram","88","398872","398871","",""
"718","rigid-body-dynamics","629","178706","178705","",""
"722","probability","1015","203847","203846","",""
"727","capacitance","1474","111721","111720","",""
"728","data-analysis","314","392753","392752","",""
"730","laboratory-safety","59","","","",""
"734","electrochemistry","196","421926","421925","",""
"735","wavelength","701","238861","238860","",""
"737","geomagnetism","114","351623","351622","",""
"746","dipole","354","","","",""
"748","perturbation-theory","821","74690","74689","",""
"752","color-charge","103","20112","20111","",""
"754","noise","209","","","",""
"756","absolute-units","114","77744","77743","",""
"757","wigner-transform","107","233880","233879","",""
"758","wavefunction-collapse","373","263021","263020","",""
"759","voltage","1513","89688","89687","",""
"760","complex-systems","270","354428","354427","",""
"763","rotational-kinematics","983","34380","34379","",""
"766","cosmic-censorship","29","","","",""
"768","time-evolution","493","77087","77086","",""
"769","maxwell-equations","1110","31414","31413","",""
"770","centripetal-force","643","29060","29059","",""
"772","lenses","722","","","",""
"775","ions","125","","","",""
"776","molecules","449","","","",""
"779","potential","2239","155877","155876","",""
"780","fan","66","76123","76122","",""
"781","flow","880","70662","70661","",""
"782","computer","73","","","",""
"783","quarks","601","76125","76124","",""
"784","moment","138","","","",""
"785","harmonics","136","229944","229943","",""
"787","gravitational-waves","948","294937","294936","",""
"788","potential-energy","1915","28590","28589","",""
"792","grand-unification","130","244425","244424","",""
"793","percolation","32","","","",""
"798","poynting-vector","133","","","",""
"800","non-perturbative","116","76106","76105","",""
"801","bloch-oscillation","16","","","",""
"802","electronic-band-theory","526","468296","468295","",""
"808","drag","854","70654","70653","",""
"810","thermoelectricity","124","","","",""
"811","action","735","77746","77745","",""
"812","s-matrix-theory","360","281138","281137","",""
"813","hamiltonian","1128","77101","77100","",""
"814","laplace-runge-lenz-vector","27","329884","329883","",""
"815","conventions","1294","131524","131523","",""
"817","matrix-elements","156","","","",""
"818","diffraction","866","182512","182511","",""
"819","pauli-exclusion-principle","323","246400","246399","",""
"822","complex-numbers","698","76710","76709","",""
"823","gauss-law","1120","76776","76775","",""
"825","adiabatic","335","70517","70516","",""
"828","helicity","159","234555","234554","",""
"829","partition-function","427","83697","83696","",""
"830","bosons","350","145750","145749","",""
"831","dirac-string","13","","","",""
"832","dirac-monopole","29","","","",""
"844","gauge-invariance","597","250258","250257","",""
"846","anticommutator","118","","","",""
"847","poisson-brackets","225","235015","235014","",""
"853","virtual-particles","387","247044","247043","",""
"854","optimization","70","70682","70681","",""
"863","integration","954","203850","203849","",""
"865","equations-of-motion","51","48636","48635","",""
"866","aether","128","73197","73196","",""
"867","work","2189","70798","70797","",""
"868","lagrangian-formalism","3630","23942","23941","",""
"869","instrument","88","70672","70671","",""
"870","trace","191","611215","611214","",""
"874","hamiltonian-formalism","1461","76889","76888","",""
"875","solid-mechanics","205","","","",""
"876","dissipation","378","","","",""
"877","constrained-dynamics","457","281419","281418","",""
"879","wick-rotation","233","242913","242912","",""
"883","scales","79","","","",""
"885","solar-wind","89","180809","180808","",""
"886","popular-science","233","67568","67567","",""
"889","disorder","41","","","",""
"893","functional-determinants","57","","","",""
"895","wave-particle-duality","672","234384","234383","",""
"898","boundary-terms","75","","","",""
"902","density-functional-theory","148","83686","83685","",""
"905","evaporation","311","70658","70657","",""
"906","experimental-technology","117","135361","135360","",""
"909","majorana-fermions","225","67921","67920","",""
"912","condensation","97","","","",""
"914","fine-tuning","96","189251","189250","",""
"915","wick-theorem","184","321548","321547","",""
"916","multiverse","130","","","",""
"917","energy-storage","36","22997","22996","",""
"922","holographic-principle","230","75998","75997","",""
"923","representation-theory","1030","187893","187892","",""
"924","algorithms","111","313002","313001","",""
"925","phase-velocity","81","","","",""
"928","decoherence","234","258675","258674","",""
"935","atomic-physics","2192","80343","80342","",""
"936","waveguide","146","","","",""
"939","baryogenesis","77","","","",""
"941","galaxy-rotation-curve","107","","","",""
"942","displacement","218","","","",""
"943","gravitational-lensing","159","90595","90594","",""
"944","eigenvalue","592","249217","249216","",""
"945","density","738","73853","73852","",""
"946","dispersion","303","73797","73796","",""
"949","variational-calculus","529","403715","403714","",""
"952","telescopes","258","","","",""
"954","integrable-systems","166","309609","309608","",""
"955","mssm","36","72845","72844","",""
"964","electric-current","2437","139207","139206","",""
"966","x-ray-crystallography","192","173339","173338","",""
"967","braggs-law","58","88343","88342","",""
"969","phase-diagram","137","","","",""
"971","dirac-delta-distributions","539","44145","44144","",""
"973","batteries","593","70527","70526","",""
"975","chern-simons-theory","219","62400","62399","",""
"976","calculus","647","472110","472109","",""
"977","space-mission","94","","","",""
"978","mesons","162","274763","274762","",""
"981","earth","916","132107","132106","",""
"982","kerr-metric","151","","","",""
"983","algebraic-geometry","42","313073","313072","",""
"986","transit","9","","","",""
"987","elementary-particles","381","","","",""
"988","brst","106","","","",""
"989","ghosts","97","273150","273149","",""
"990","gauge","314","126985","126984","",""
"991","meteorites","22","72780","72779","",""
"992","nasa","50","70680","70679","",""
"994","eclipse","64","","","",""
"995","semiclassical","256","333390","333389","",""
"997","meteors","44","72782","72781","",""
"998","comets","39","","","",""
"999","meteoroids","9","72784","72783","",""
"1000","interstellar-matter","37","","","",""
"1001","schroedingers-cat","105","","","",""
"1005","distance","326","","","",""
"1006","white-holes","70","245087","245086","",""
"1008","warp-drives","105","30668","30667","",""
"1010","galilean-relativity","248","","","",""
"1011","photometry","38","","","",""
"1015","observable-universe","177","465005","465004","",""
"1016","satellites","272","132116","132115","",""
"1017","milky-way","88","","","",""
"1021","parallax","30","","","",""
"1022","ideal-gas","922","70668","70667","",""
"1023","coriolis-effect","200","","","",""
"1026","relativistic-jets","40","235177","235176","",""
"1027","debye-length","20","31272","31271","",""
"1035","solitons","121","309605","309604","",""
"1036","foundations","165","423669","423668","",""
"1037","proton-decay","58","94091","94090","",""
"1039","multipole-expansion","219","","","",""
"1044","instantons","171","281331","281330","",""
"1045","space-travel","186","","","",""
"1049","geodesics","625","40903","40902","",""
"1051","functional-derivatives","141","","","",""
"1052","wilson-loop","77","234860","234859","",""
"1053","perception","210","","","",""
"1055","lienard-wiechert","38","","","",""
"1056","light-pollution","13","","","",""
"1057","observational-astronomy","102","75656","75655","",""
"1058","infrared-radiation","207","471057","471056","",""
"1059","solar-system-exploration","49","","","",""
"1060","differentiation","1211","384650","384649","",""
"1063","astrophotography","36","70523","70522","",""
"1064","escape-velocity","155","70656","70655","",""
"1066","charge","2320","73834","73833","",""
"1067","network","38","","","",""
"1071","discrete","457","73966","73965","",""
"1072","jerk","99","57809","57808","",""
"1073","cpt-symmetry","86","","","",""
"1074","porous-media","41","34528","34527","",""
"1075","gauss-bonnet","13","","","",""
"1076","jupiter","56","","","",""
"1077","metric-tensor","2440","45359","45358","",""
"1081","camera","143","70535","70534","",""
"1082","unitarity","333","235926","235925","",""
"1085","differential-equations","586","66720","66719","",""
"1093","confinement","149","75895","75894","",""
"1094","positronium","21","234409","234408","",""
"1100","cryogenics","53","82716","82715","",""
"1101","mean-free-path","40","70676","70675","",""
"1109","heat-engine","253","","","",""
"1110","carnot-cycle","164","","","",""
"1111","emergent-properties","45","","","",""
"1113","levitation","92","","","",""
"1115","fractals","55","","","",""
"1118","superposition","668","229230","229229","",""
"1120","lamb-shift","19","","","",""
"1122","string-field-theory","42","","","",""
"1124","matrix-model","51","75996","75995","",""
"1127","higher-spin","39","60052","60051","",""
"1128","radar","52","","","",""
"1132","magnetic-fields","3500","104151","104150","",""
"1134","insulators","122","53751","53750","",""
"1138","density-operator","673","59927","59926","",""
"1140","weight","313","273090","273089","",""
"1142","raman-spectroscopy","74","","","",""
"1143","branes","240","78646","78645","",""
"1144","moduli","49","302508","302507","",""
"1148","induction","344","","","",""
"1149","non-commutative-theory","22","","","",""
"1151","earthquake","32","","","",""
"1161","piezoelectric","87","","","",""
"1165","interstellar-travel","37","","","",""
"1166","bubble","154","70532","70531","",""
"1169","invariants","201","498766","498765","",""
"1173","gauge-symmetry","48","","","",""
"1175","spin-models","267","","","",""
"1179","reissner-nordstrom-metric","38","","","",""
"1180","classical-field-theory","360","390998","390997","",""
"1183","anti-de-sitter-spacetime","134","75111","75110","",""
"1184","kerr-newman-metric","25","","","",""
"1185","effective-field-theory","235","321137","321136","",""
"1188","cold-atoms","89","","","",""
"1190","oceanography","62","382027","382026","",""
"1192","string-theory-landscape","63","47781","47780","",""
"1194","molecular-dynamics","277","73677","73676","",""
"1195","quantum-statistics","186","","","",""
"1198","non-locality","160","","","",""
"1199","non-commutative-geometry","27","","","",""
"1208","critical-phenomena","224","349215","349214","",""
"1209","superspace-formalism","48","76214","76213","",""
"1212","special-functions","40","","","",""
"1213","non-gaussianity","10","","","",""
"1217","geometric-topology","5","","","",""
"1218","greens-functions","566","234414","234413","",""
"1219","unruh-effect","77","","","",""
"1220","spherical-harmonics","185","","","",""
"1222","asymptotics","87","","","",""
"1225","ward-identity","86","","","",""
"1226","sigma-models","78","302271","302270","",""
"1228","wightman-fields","19","","","",""
"1232","quark-gluon-plasma","37","","","",""
"1234","error-analysis","704","73200","73199","",""
"1241","gamma-rays","228","56913","56912","",""
"1245","isospin-symmetry","141","62730","62729","",""
"1247","microwaves","225","282820","282819","",""
"1256","affine-lie-algebra","24","338231","338230","",""
"1258","virial-theorem","78","242326","242325","",""
"1259","non-linear-schroedinger","27","","","",""
"1262","plasmon","73","","","",""
"1263","dipole-moment","246","59889","59888","",""
"1275","anderson-localization","30","","","",""
"1278","scale-invariance","124","","","",""
"1287","black-hole-firewall","46","63136","63135","",""
"1288","strong-force","289","247018","247017","",""
"1289","pions","142","","","",""
"1302","moment-of-inertia","644","64776","64775","",""
"1309","quantum-computer","710","186617","186616","",""
"1312","soft-matter","41","68317","68316","",""
"1321","bernoulli-equation","420","256697","256696","",""
"1324","klein-gordon-equation","426","69218","69217","",""
"1332","topological-phase","232","69543","69542","",""
"1337","image-processing","62","","","",""
"1342","structural-beam","121","70686","70685","",""
"1353","beyond-the-standard-model","459","73731","73730","",""
"1354","steady-state","33","","","",""
"1358","optical-materials","199","","","",""
"1368","asteroids","94","267222","267221","",""
"1369","exoplanets","99","73729","73728","",""
"1370","nebulae","15","","","",""
"1371","stars","590","128668","128667","",""
"1372","x-rays","278","540087","540086","",""
"1373","stellar-wind","5","","","",""
"1376","born-rule","150","73727","73726","",""
"1385","higgs","903","76002","76001","",""
"1394","electrical-resistance","2050","74728","74727","",""
"1409","singularities","720","76152","76151","",""
"1410","short-circuits","83","","","",""
"1422","deformation-quantization","43","373562","373561","",""
"1429","leptons","122","119060","119059","",""
"1454","amplituhedron","18","78533","78532","",""
"1480","humidity","119","","","",""
"1484","matter","303","","","",""
"1485","charge-conjugation","92","","","",""
"1492","absorption","333","111484","111483","",""
"1493","laser-interaction","107","","","",""
"1496","ionization-energy","136","","","",""
"1500","conductors","879","330673","330672","",""
"1505","thought-experiment","297","201305","201304","",""
"1507","central-charge","6","","","",""
"1513","canonical-conjugation","35","","","",""
"1515","identical-particles","239","342158","342157","",""
"1521","chemostat","1","83389","83388","",""
"1524","anharmonic-oscillators","70","487375","487374","",""
"1525","three-body-problem","50","","","",""
"1526","non-linear-systems","324","223537","223536","",""
"1537","atomic-excitation","22","","","",""
"1539","rabi-model","25","","","",""
"1542","magnetostatics","262","251191","251190","",""
"1544","normal-modes","118","254365","254364","",""
"1545","coupled-oscillators","200","281953","281952","",""
"1556","osmosis","33","88258","88257","",""
"1563","dirac-matrices","349","","","",""
"1567","resource-recommendations","1930","89786","89785","",""
"1572","nucleation","22","","","",""
"1573","potential-flow","41","234974","234973","",""
"1576","metallicity","26","119052","119051","",""
"1580","electric-fields","2951","169703","169702","",""
"1584","linearized-theory","108","","","",""
"1589","ground-state","157","92908","92907","",""
"1596","shadow","58","","","",""
"1608","brown-dwarfs","8","119054","119053","",""
"1609","entanglement-entropy","60","","","",""
"1614","hadronization","12","","","",""
"1618","time-dilation","938","618770","618769","",""
"1620","large-n","43","","","",""
"1628","ion-traps","17","","","",""
"1629","length","44","","","",""
"1631","solar-sails","15","","","",""
"1632","lorentz-symmetry","765","264923","264922","",""
"1645","tight-binding","116","","","",""
"1649","clifford-algebra","153","","","",""
"1650","blackbody","69","145752","145751","",""
"1651","diamond","33","607785","607784","",""
"1657","seiberg-witten-theory","15","102653","102652","",""
"1663","structure-formation","58","","","",""
"1665","fiber-optics","235","104715","104714","",""
"1671","weak-interaction","361","129804","129803","",""
"1672","fracture","11","","","",""
"1678","numerical-method","64","","","",""
"1679","propagator","489","109504","109503","",""
"1684","length-contraction","39","","","",""
"1686","particle-accelerators","148","","","",""
"1688","wimps","23","110001","110000","",""
"1689","machos","4","110007","110006","",""
"1690","maxwell-relations","15","119056","119055","",""
"1692","photon-emission","229","348334","348333","",""
"1693","orbitals","465","","","",""
"1698","textbook-erratum","191","190354","190353","",""
"1700","twin-paradox","44","","","",""
"1706","cooling","161","","","",""
"1707","econo-physics","12","513277","513276","",""
"1708","bosonization","54","310328","310327","",""
"1709","fermi-liquids","61","117199","117198","",""
"1710","strong-correlated","44","","","",""
"1712","boundary-conditions","805","","","",""
"1713","qft-in-curved-spacetime","312","118839","118838","",""
